"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "math" "read" "scie"
"4524" 27600094 0 1 0 5 0 1.5998 -0.6346 0.1956 -0.6133 0.7512 0.3018 0.2907 -0.0484 0.4162 -0.6853 0.0703 0.1696 -0.1298 1.0346 574.821 613.206 559.936
"4531" 27600134 0 1 0 2 0 -1.0555 -0.7816 0.1956 -1.4869 1.217 0.4503 -0.7823 -0.6133 -0.3916 -0.6853 -0.483 -1.1746 0.4394 1.0346 482.169 479.718 542.61
"4534" 27600059 0 1 0 6 0 -0.4556 0.2705 0.7871 0.052 1.1262 -1.1029 0.7703 0.5194 0.7962 -0.1357 0.6175 1.1221 0.2485 1.0346 542.525 502.755 546.406
"4538" 27600043 1 1 0 6 0 0.9011 -0.8863 0.6314 -0.13 -0.1907 2.7249 -0.7823 0.3242 -0.4144 -0.1357 0.3261 0.7293 0.2485 -0.6576 626.178 615.15 601.035
"4541" 27600198 0 1 0 5 0 2.0787 -1.272 0.7871 1.1422 -0.0806 0.2968 1.5346 1.0926 1.8366 -0.6853 0.5377 0.8519 0.7628 1.0346 613.726 670.748 674.631
"4542" 27600203 1 1 0 4 0 -1.9715 0.2705 -0.9372 -0.2006 -0.5787 0.3225 -0.7823 0.0825 -0.8483 0.1806 0.9243 -0.028 -0.3971 -0.6576 577.414 481.22 473.304
"4547" 27600032 0 1 0 6 0 0.8628 0.2705 -0.9792 -0.687 -0.5176 0.3241 -0.7823 -0.1867 -0.2432 -0.1614 -0.5762 0.0979 0.481 1.0346 490.759 512.928 480.728
"4549" 27600215 0 1 0 6 0 1.5998 -0.8863 -0.2047 1.3423 0.8021 2.7249 -0.7823 1.1343 0.2665 1.1793 1.3422 1.3004 -0.6587 1.0346 478.905 534.682 494.221
"4554" 27600094 1 2 0 6 0 -2.7114 0.2705 0.7871 -1.4242 -0.172 -0.0649 -0.7823 -0.3211 -0.1094 -0.6853 -0.0402 -0.0407 -0.7475 1.0346 595.495 623.345 645.338
"4556" 27600082 0 3 2 4 0 -0.0996 -0.6346 -0.9792 1.8905 1.6438 -0.1136 -0.7823 -1.0539 -0.3112 -1.0118 -0.7819 -0.669 1.314 1.0346 333.658 357.494 333.624
"4557" 27600215 1 1 0 5 0 -0.9016 0.2705 2.0054 -0.687 0.432 0.4846 -0.7823 0.3621 -0.2104 -0.1357 0.5648 0.3507 0.4394 -1.0657 611.822 489.132 545.944
"4559" 27600157 1 1 0 2 1 -1.384 -0.8863 -1.0214 0.9606 -0.8386 -1.1174 -0.7823 -0.5086 -1.8575 -1.0118 0.6175 -1.1571 1.314 0.2169 460.461 393.766 406.283
"4561" 27600167 0 1 0 2 0 -1.1538 -0.2888 -1.7009 1.3423 -1.6936 -0.7764 -0.7823 -0.6672 -0.9553 -0.1357 -0.7562 -1.2195 -0.7074 -1.3939 564.499 519.845 567.425
"4566" 27600080 1 2 0 2 1 -0.4423 0.9672 -0.733 -0.687 -0.8738 -0.6659 1.7926 0.105 1.2928 -0.1357 -0.5886 -1.1343 -1.1481 -0.6576 456.013 418.208 396.503
"4567" 27600127 1 3 2 4 1 -1.3532 -1.272 -2.345 -1.8939 2.1447 -0.9981 1.5436 -0.2799 -0.0138 -0.1357 -0.3183 -0.9481 1.314 -1.7696 360.239 285.655 238.536
"4568" 27600136 1 1 0 4 0 0.5572 -1.272 -0.2661 -0.4342 0.7872 2.7249 0.2907 0.5746 0.533 1.1793 0.0232 0.2887 -0.9734 1.0346 715.493 774.99 775.918
"4573" 27600066 1 1 0 4 0 -2.7114 0.5206 0.1956 -0.3009 -0.5176 0.4766 2.1088 0.3723 0.5642 -0.1357 0.207 -0.0654 -1.2301 -0.6576 603.751 574.052 617.294
"4574" 27600167 1 1 0 2 0 0.228 -1.272 0.7871 -0.7592 -0.4684 0.9423 -0.7823 1.6616 0.8761 1.1793 1.5316 -7e-04 0.6259 0.6364 473.315 492.21 501.778
"4576" 27600143 1 1 0 6 0 -1.3214 -0.2888 0.1956 -0.862 1.1934 -0.3389 0.2907 -0.1097 -0.0024 0.0477 -0.3542 -0.2285 1.314 -1.2947 495.079 521.078 574.005
"4579" 27600011 0 1 0 6 0 0.5935 -1.272 1.1811 -0.0845 1.1497 0.3299 -0.7823 0.581 0.3982 -0.1357 0.2788 1.158 -1.555 0.3622 531.516 595.166 507.269
"4582" 27600080 0 1 0 6 1 -1.1285 0.7323 -0.5229 -0.2006 -1.6666 0.9517 -0.7823 -0.6749 -0.3916 -1.1194 -0.3203 -0.4677 -0.8154 0.3657 364.367 397.257 401.069
"4585" 27600087 0 3 2 5 0 -0.1119 -0.4021 -0.2047 -1.8939 -0.0614 -0.0509 -0.7823 0.1447 0.4924 1.1793 -0.243 0.3647 -1.7418 1.0346 487.999 428.644 399.254
"4588" 27600088 1 1 0 6 0 0.2641 -1.272 -0.7163 -1.109 0.4107 0.5301 0.2907 1.0796 0.9187 -0.6947 1.1762 0.9969 -0.7453 -0.9242 490.432 485.07 470.461
"4593" 27600019 1 1 0 2 1 -1.4882 0.9672 0.1956 0.052 -1.2034 1.4326 0.8233 0.8437 0.1563 1.1793 1.1933 -0.3686 0.4522 -0.9122 384.922 329.218 354.969
"4597" 27600121 0 1 0 2 0 1.3752 0.2705 -0.2047 -0.687 -0.0614 0.6246 -0.7823 0.2465 0.0364 -0.1357 0.1627 -0.841 -0.2023 -0.6576 567.483 528.321 570.873
"4599" 27600148 0 1 0 2 0 -0.9016 -0.8863 -0.2047 0.8207 -1.3068 0.3018 0.8615 0.2972 -0.1506 -0.5668 0.5648 -0.8195 0.7015 0.6402 567.889 610.785 573.112
"4601" 27600044 1 1 0 6 1 0.4627 -1.272 -1.7009 -5e-04 -0.8198 0.4458 0.1462 0.339 1.8366 -0.6853 -0.4282 1.0141 -1.1481 -1.5824 596.201 615.307 585.34
"4602" 27600137 0 1 0 5 0 0.5935 -1.272 -1.2708 -0.9823 -0.4531 0.3241 -0.7823 0.7304 0.7273 -0.1357 0.71 0.647 1.314 1.0346 496.095 530.872 477.462
"4603" 27600004 0 1 0 6 0 -1.7421 -1.272 -1.5513 -1.2319 -0.7906 0.1935 -0.7823 0.6013 -0.9553 1.1793 1.3666 0.6991 0.4522 -1.0691 570.163 583.186 453.483
"4604" 27600159 0 2 2 2 0 -0.6535 -1.272 0.4352 -1.0109 -0.5536 0.6818 -0.7823 0.3154 -0.0138 1.1793 0.3225 -0.4963 -1.1176 0.2169 479.234 526.083 471.149
"4612" 27600005 1 1 0 5 0 -1.2627 -1.272 -0.4112 -0.7592 0.8496 0.1685 0.7703 1.8135 1.8366 1.1793 1.1192 1.119 -0.2023 -1.1847 522.031 403.621 515.603
"4616" 27600215 1 2 0 4 1 -0.2786 -1.272 2.0054 -0.9823 1.6438 2.7249 -0.7823 0.169 0.1765 1.1793 -0.0132 -0.7055 1.314 1.0346 599.577 530.181 614.742
"4617" 27600217 0 1 0 5 0 2.6131 -1.272 0.7871 0.8794 -0.0614 -0.9728 0.1462 0.3742 0.5642 -0.6853 0.0971 0.2289 -0.9734 0.2127 572.468 620.72 610.165
"4620" 27600214 0 1 0 6 0 0.5572 -1.272 0.7871 -0.687 -0.5176 0.0348 -0.7823 0.7915 -0.4144 -0.1357 1.2655 1.3386 0.2485 -1.0657 530.762 523.468 510.073
"4624" 27600007 1 1 0 5 0 -1.1285 -1.272 1.1811 -1.4869 0.3864 1.4326 0.2907 0.5157 0.9187 1.1793 -0.6354 0.3336 -0.0771 0.2169 766.702 701.18 682.106
"4627" 27600126 1 1 0 6 0 -0.0537 -0.4593 2.0054 -0.687 -0.0614 -0.595 -0.7823 0.5917 -0.0024 1.1793 1.1389 0.8286 0.385 1.0346 366.139 415.133 465.121
"4633" 27600081 0 1 0 6 0 -0.9016 0.9672 0.3709 -0.13 0.4152 -0.0553 0.1462 0.5914 -0.4144 -0.6853 1.4559 1.0409 0.2485 0.2127 526.483 484.505 476.551
"4636" 27600128 1 1 0 5 1 -0.6146 -0.2888 1.2643 -1.8939 1.59 0.3349 -0.7823 0.1772 0.2095 1.1793 0.2675 0.2252 -0.7366 -1.5824 566.63 492.069 467.8
"4637" 27600066 1 1 0 6 0 2.6131 -1.272 0.992 -1.8939 2.3693 0.4829 -0.7823 0.703 -0.1679 -0.1357 0.4978 0.8875 0.7628 1.0346 721.699 730.592 676.734
"4638" 27600066 0 1 0 6 0 -1.9715 -0.7816 1.2643 -0.7592 0.3858 -0.4415 -0.7823 0.3152 -0.1679 -0.1357 0.0606 0.6746 -2.7106 0.2127 584.898 547.999 490.928
"4642" 27600146 0 1 0 5 0 -1.7421 -0.6346 -0.5707 -1.059 0.4398 0.4829 0.2907 -0.2073 -1.3021 -0.1357 0.1732 -0.1989 0.4394 0.0116 621.04 560.1 538.248
"4644" 27600185 1 2 0 6 0 -0.0506 -1.272 -0.9372 -0.9598 2.3693 -1.0087 0.2907 -0.993 -1.8575 -0.6853 -0.3817 -2.5666 -2.7106 -1.2973 413.654 341.395 345.899
"4646" 27600042 1 1 0 5 1 -1.3214 -1.272 -0.7163 -1.1858 0.4392 0.2949 -0.7823 -0.4692 -1.8575 1.1793 -0.1419 -0.1065 -1.371 1.0346 576.784 526.659 530.553
"4653" 27600176 1 1 2 4 1 -0.9016 -1.272 -0.2047 -1.4869 1.217 0.0676 -0.7823 -0.8748 -0.6111 -1.0118 -0.7396 -1.1175 -0.5488 1.0346 514.155 565.738 529.281
"4656" 27600108 1 1 0 6 0 -0.3571 -1.272 1.1811 -1.1597 0.0026 0.1935 -0.7823 1.2288 0.1388 1.1793 1.6815 1.3099 -0.7161 -0.6439 479.912 559.875 549.693
"4657" 27600160 0 1 0 4 0 0.4067 -0.8863 -1.3898 -1.059 0.8021 0.4503 0.2907 0.4772 0.2665 1.1793 0.147 0.4126 -1.8358 -0.6576 699.374 679.473 653.264
"4659" 27600193 1 1 0 2 0 -1.352 -0.5536 1.1811 0.052 -0.5176 0.9683 0.8615 0.6977 1.0047 1.1793 0.3225 -0.9288 -0.9828 0.3622 489.06 559.28 598.534
"4661" 27600028 1 1 0 2 0 -1.3532 0.2705 1.1811 0.4637 0.6882 2.7249 -0.7823 -0.0246 -0.6961 -0.9386 0.4641 -1.2387 -0.3673 -1.0691 520.133 476.182 518.186
"4662" 27600028 1 1 0 5 0 -1.9715 1.2958 -0.2661 -1.8939 -0.8109 0.1935 0.2907 -0.4662 -1.8575 -1.0118 0.2427 -0.1267 -1.2443 -1.2947 472.025 424.227 443.382
"4664" 27600029 1 1 0 2 0 -1.352 -1.272 0.1956 -0.4342 -0.4684 0.9423 0.2907 0.7216 0.1388 1.1793 0.6736 -0.6096 -0.7074 0.2169 592.773 581.579 608.59
"4665" 27600152 0 1 0 6 0 -0.1419 -0.2888 -0.8705 -0.7985 0.7251 0.9423 0.2907 0.4832 1.8366 -0.9386 -0.0754 0.7828 -0.3172 1.0346 502.499 540.009 555.514
"4668" 27600058 1 1 0 2 0 -0.6146 0.7192 0.4352 -0.7592 -0.5117 0.6818 -0.7823 -0.1694 -0.8483 -0.1357 0.5721 -0.9867 -0.7769 -0.6576 455.032 496.639 480.029
"4671" 27600113 1 1 3 4 0 -1.3532 -1.272 1.2643 -1.8939 -0.0614 2.7249 -0.7823 0.639 -0.6961 -1.2622 2.3688 0.4495 -0.2023 -0.6576 531.983 454.527 487.42
"4672" 27600225 0 1 0 2 1 -0.5753 -1.272 2.0054 1.4083 -0.0614 -1.186 1.1928 -0.4181 -0.6111 -0.6853 -0.2173 -1.092 -0.2023 0.6364 395.494 450.408 428.901
"4673" 27600049 1 1 3 4 1 -0.5656 1.6524 -0.9792 -0.687 -1.4832 -0.9879 1.1625 -0.6381 -0.1094 1.1793 -0.7439 -1.0514 -2.7106 -0.6576 330.551 253.447 305.669
"4677" 27600100 1 1 0 4 0 -0.1241 -0.6346 -1.2263 1.8905 -0.8109 0.3084 -0.7823 -0.9316 -0.3112 -0.9191 -0.6966 -1.1415 1.314 1.0346 564.575 570.518 572.663
"4678" 27600143 1 1 0 6 0 0.1816 -1.272 0.849 0.052 2.3693 0.9423 -0.7823 0.9227 1.2928 -0.1357 0.3604 1.3026 1.314 1.0346 689.905 742.234 671.929
"4681" 27600032 0 3 3 6 1 0.3379 0.7192 -1.0881 -0.687 -0.0614 -1.567 1.4812 0.714 1.8366 -0.1357 -0.172 1.1865 0.1597 0.2127 539.889 467.39 423.1
"4684" 27600045 0 1 0 4 0 -1.9715 -0.8863 -0.6151 0.4637 -0.8738 -0.5635 0.8233 -1.7017 -0.5844 -0.6853 -2.1119 -1.6656 -0.9734 -1.5824 509.142 446.783 434.484
"4685" 27600106 1 1 0 6 1 -0.8407 2.0692 -0.733 -0.4342 -0.5182 1.4903 -0.7823 -0.3059 -0.5134 0.0477 -0.3735 -0.2 1.314 1.0346 317.065 291.065 275.448
"4693" 27600045 0 1 0 5 0 -1.4526 0.2705 -0.5707 0.4637 -1.0491 -0.9855 0.2907 0.1219 0.3982 -0.1357 -0.1389 -0.0086 0.039 -1.0657 513.221 451.421 486.163
"4696" 27600172 0 1 0 5 0 -0.9016 0.2705 -1.5513 1.8905 -1.7582 -0.7339 1.7926 -0.5889 -0.7953 -0.9726 -0.2713 -0.4349 -0.538 -1.4902 580.681 524.656 549.366
"4697" 27600203 1 1 0 4 0 -1.7421 0.2705 -0.2047 -0.9295 -0.7622 0.1935 2.07 -1.007 -1.8575 1.1793 -0.766 -1.1734 -0.3172 -1.3939 546.91 436.399 446.6
"4699" 27600033 1 1 0 5 1 0.3703 0.062 0.849 -1.4869 1.217 0.9683 0.2907 0.0435 0.533 -0.1357 -0.2428 -0.9296 0.7015 1.0346 570.401 553.125 515.632
"4703" 27600045 1 1 0 6 0 -0.1119 0.8232 -0.8279 -0.687 -1.0398 -0.5561 -0.7823 -0.5852 -0.3112 -0.1357 -0.8042 -0.3099 -0.0348 -1.0624 481.832 418.805 510.516
"4717" 27600148 1 1 0 4 0 1.3468 -1.272 1.2643 1.8905 -0.8269 -0.3282 -0.7823 0.7866 0.4162 -0.1357 0.937 0.5622 -2.7106 0.2127 603.553 595.39 686.81
"4718" 27600148 0 1 0 4 0 1.5998 -0.2888 -0.5707 0.052 -0.5536 -0.737 2.0604 -0.088 0.2049 -1.935 0.597 -0.5833 -0.1605 -1.0657 591.605 640.56 639.876
"4720" 27600021 1 1 0 4 0 1.7513 -1.272 -0.733 -1.4869 -0.5171 -0.4509 0.2907 -0.5144 -1.8575 -0.6853 -0.361 -0.157 0.2485 -1.0691 622.475 669.191 638.42
"4730" 27600177 1 1 0 4 0 0.0797 -0.7816 2.0054 1.3423 0.8496 -0.5665 0.7703 1.289 1.8366 1.1793 0.3175 0.3489 0.039 0.2127 614.709 586.791 570.241
"4731" 27600088 0 2 0 6 0 0.4828 -0.8863 -0.4435 -0.687 1.233 0.6818 -0.7823 0.6225 0.7962 1.1793 0.5469 0.1574 -1.6031 0.6364 356.002 397.562 388.391
"4735" 27600029 1 2 2 4 0 1.1194 -1.272 0.1956 -0.4342 -0.0614 1.4903 -0.7823 -0.6011 -0.6111 -0.1357 -0.7951 -0.1218 -0.9734 -1.1847 618.656 545.56 519.653
"4741" 27600038 0 1 0 4 0 0.1984 -1.272 0.4352 -0.2006 -0.5176 0.9517 -0.7823 0.1767 0.533 -0.1357 -0.0457 0.1281 -0.7074 -0.6576 590.857 591.167 583.388
"4743" 27600032 1 1 0 5 0 -1.0789 0.7192 0.7871 1.0944 -0.5176 -0.4687 0.7703 -1.4873 -0.8483 -0.5492 -1.4882 -0.9321 -0.0439 0.2127 449.045 465.66 472.083
"4745" 27600125 1 1 0 4 0 -0.7229 -0.6346 -0.4631 -1.4242 0.3864 -0.1562 0.2907 -0.1314 -0.8483 -0.1357 0.3613 -0.1568 -0.0037 -0.6439 545.92 555.984 610.602
"4747" 27600148 1 1 0 2 0 1.2316 -1.272 2.0054 0.4637 -0.0614 0.9517 0.2907 -0.2026 -0.1506 -1.0118 0.0451 -1.3622 1.314 -0.6576 626.717 614.051 658.014
"4750" 27600132 0 2 2 6 1 -1.0555 0.2705 -0.2047 0.4637 -1.2506 -0.3178 -0.7823 -1.383 -1.3021 -1.5971 -0.6806 -0.167 0.7628 -1.5824 306.844 380.143 302.082
"4751" 27600164 1 1 0 6 0 -0.4556 0.2705 0.6314 0.4637 -0.0328 -0.6913 -0.7823 1.7378 1.8366 1.1793 1.0427 0.9097 -0.5575 -1.6688 580.832 607.061 628.509
"4752" 27600051 1 1 0 2 0 -0.5792 -0.4143 2.0054 0.4637 -0.0267 -0.1476 -0.7823 -0.7047 1.0047 -1.3835 -1.325 -1.0021 1.314 -0.6576 426.568 453.564 456.147
"4759" 27600015 0 1 0 6 0 -2.7114 -1.272 -0.7163 -0.7592 -1.149 -0.2256 0.7703 0.9894 0.194 1.1793 1.2588 0.6814 -1.0185 1.0346 497.131 484.722 520.332
"4760" 27600018 1 1 0 5 0 -0.3955 0.7323 -1.2708 1.8905 -3.1675 0.9423 -0.7823 0.5774 1.8366 -0.1357 0.1234 0.4222 1.314 1.0346 453.326 354.291 409.646
"4766" 27600071 1 1 0 5 0 -1.4882 0.2705 -0.357 -0.2006 -0.4684 -1.3669 0.2907 0.546 0.3486 1.1793 0.5472 0.4089 1.314 1.0346 387.188 370.718 378.615
"4767" 27600135 1 1 0 4 0 0.0127 -1.272 0.992 -0.2459 1.6219 -0.0553 -0.7823 -0.4684 -0.8483 1.1793 -0.4063 0.0012 0.039 -1.3914 759.458 708.557 676.614
"4773" 27600100 0 1 0 6 0 -0.7077 0.2705 -0.5707 -0.687 -0.0614 0.6818 -0.7823 -0.3849 -0.8483 -0.1357 -0.0228 -0.2986 -0.5197 -1.1847 467.826 545.375 514.553
"4782" 27600116 0 1 0 6 0 -0.0176 0.2705 0.1956 0.4637 -0.4684 0.6818 -0.7823 0.6599 0.7962 -0.1357 0.9831 0.7098 0.0297 -0.6576 524.374 609.289 527.666
"4783" 27600196 1 1 0 4 0 -2.7114 -0.6346 -0.5707 -1.0109 -0.4531 -0.0553 0.2907 0.5353 -0.4144 -0.1357 0.7513 0.1752 -0.5575 0.2127 541.398 556.732 542.191
"4786" 27600107 0 2 2 6 0 0.4956 -1.272 -0.2661 0.1097 0.7877 -0.8407 -0.7823 1.0372 0.6471 1.1793 0.6736 1.0367 -0.1719 0.2169 673.24 682.089 714.66
"4789" 27600057 0 2 2 3 0 -0.5831 0.2705 -0.5707 -0.687 -0.5787 0.0255 0.1462 -0.7837 -0.1628 -0.9386 -0.7968 -1.1087 -0.0991 0.5029 478.286 442.746 383.24
"4790" 27600007 1 1 0 4 0 -2.7114 0.2705 0.6314 -1.8939 0.4152 2.7249 -0.7823 0.6707 1.8366 -0.9726 0.5472 0.0609 -0.2441 1.0346 612.792 540.198 510.042
"4793" 27600203 0 1 0 0 0 -1.0789 -0.4593 -0.2047 0.4637 -1.0746 0.4766 0.2907 -2.4137 -0.8483 -2.2894 -2.0755 -3.2116 -1.1481 -0.6576 412.251 430.324 392.795
"4795" 27600006 0 1 0 6 0 1.5482 -1.272 0.2653 0.4637 -0.0328 0.3018 0.2907 0.8415 0.6921 -0.1357 0.2991 0.7811 -1.8485 -0.6439 561.195 618.376 622.108
"4797" 27600119 0 1 0 4 0 2.6131 -0.2888 0.4352 -5e-04 0.3858 -0.6913 1.1928 0.4853 -0.8483 0.0477 1.3467 0.0087 -1.555 1.0346 559.536 600.206 598.202
"4798" 27600176 1 1 0 4 0 -2.7114 -0.6451 -0.5707 -0.687 0.8236 0.4766 -0.7823 0.1926 -0.1506 1.1793 0.267 -0.0288 -1.5103 1.0346 524.173 520.832 578.991
"4800" 27600067 1 1 0 5 0 0.3568 -0.6346 0.1956 0.4637 -1.0491 -0.3184 2.4601 -0.4091 -0.0024 -0.6122 -0.6217 0.4402 -1.1176 -1.3939 604.51 594.783 627.951
"4803" 27600116 1 2 0 4 0 0.6575 -0.2888 -0.9792 -0.3799 -0.096 1.4326 0.2907 -0.0745 0.0364 0.2646 -0.3114 -1.183 1.314 0.2127 476.074 499.674 474.012
"4804" 27600001 1 1 0 2 0 -1.9715 -1.272 0.1244 -1.8939 -0.0614 -1.435 -0.7823 0.2396 -0.1506 -0.6853 0.5607 -0.5829 -0.2023 0.6364 494.613 527.328 533.163
"4805" 27600121 0 2 0 4 0 0.253 -1.272 -0.6151 -0.2006 0.4152 -0.9165 0.2907 0.5681 0.5642 1.1793 0.0108 0.4698 -1.1846 -0.6576 528.234 531.185 450.089
"4806" 27600108 1 1 0 6 0 0.2694 -1.272 -0.5707 -1.4869 -0.1244 -1.2536 1.7926 1.6492 1.8366 -0.1357 1.0558 1.591 -0.5973 -1.6775 687.992 673.137 644.437
"4809" 27600123 1 1 0 5 0 -1.0555 -1.272 2.0054 -0.9823 1.1497 0.6818 -0.7823 0.2757 -0.9553 -0.1357 0.4387 0.2168 -0.2023 1.0346 598.092 600.244 632.438
"4810" 27600169 1 1 0 6 1 -1.0555 -1.272 -1.3898 -1.2792 -0.0614 -0.6869 -0.7823 0.5035 0.4924 -0.1357 0.2549 0.6314 -0.013 -0.6576 546.925 418.666 487.839
"4811" 27600093 1 2 2 5 0 -1.1798 0.2705 2.0054 -0.687 -0.4759 0.0348 -0.7823 0.287 -0.4144 -0.1357 0.9531 -0.0242 -0.2023 0.6364 481.739 449.756 472.659
"4812" 27600089 1 1 0 6 1 -1.7421 -1.272 2.0054 -0.687 -1.4832 -0.0821 -0.7823 0.9129 0.4924 -0.1357 0.8953 0.2226 1.314 -0.6576 455.098 484.631 476.354
"4813" 27600120 1 1 0 5 0 -0.8353 -0.8863 2.0054 -0.9823 0.3611 -0.6469 0.2308 0.1864 0.7962 1.1793 -0.138 0.4284 0.2048 -1.5824 575.098 607.113 612.706
"4815" 27600033 1 1 0 6 0 -1.6062 -1.272 1.2643 0.4637 0.8496 -0.3184 -0.7823 1.0321 0.3486 1.1793 1.3077 0.8814 0.3995 0.2127 451.358 453.031 381.473
"4820" 27600066 0 1 0 6 0 0.2864 -0.8863 -1.3898 -1.4242 1.1934 0.9517 0.2907 1.2349 0.545 -0.1357 1.3109 1.3313 -1.2443 1.0346 609.168 574.531 608.259
"4823" 27600110 0 1 0 2 0 -0.0194 -0.7816 -1.5513 -0.9823 -1.0583 -0.9694 -0.7823 -0.7509 -0.7953 -1.2622 0.0669 -1.4694 0.4394 0.2127 437.978 573.356 525.831
"4825" 27600212 1 1 0 6 1 0.0995 0.2705 -0.9792 -0.687 -0.8109 0.3225 -0.7823 1.3626 1.8366 1.1793 0.4616 1.4425 -0.2023 1.0346 642.976 652.018 654.605
"4828" 27600026 1 1 0 6 0 -1.9715 -1.272 1.1811 1.0671 1.217 0.0676 0.2308 2.2175 1.8366 1.1793 2.3688 1.9421 -1.4252 1.0346 406.602 482.399 424.535
"4829" 27600066 0 1 0 6 0 1.5998 -1.272 -0.6888 0.5949 -1.3068 -1.2565 1.4721 0.815 1.8366 1.1793 -0.3119 1.1856 -1.7418 -1.292 551.745 586.574 557.186
"4830" 27600028 0 1 0 5 0 2.0787 -0.0268 -1.7009 1.8905 -0.5325 0.3389 0.2907 -0.0316 -0.1506 -0.6853 0.1251 0.0572 -1.7418 -1.58 490.513 585.256 595.431
"4832" 27600109 1 1 0 5 0 1.2316 -1.272 2.0054 -0.13 0.7401 2.7249 -0.7823 2.6554 1.2928 1.1793 2.7562 1.4811 0.7628 0.6402 563.964 565.34 697.291
"4833" 27600164 1 1 0 5 0 0.228 0.2705 -0.6888 -0.4342 0.8236 -0.8916 0.7703 -0.2549 -0.8483 -0.6853 0.3673 -0.1714 -0.3971 -1.06 626.77 603.056 633.518
"4836" 27600222 1 1 0 4 1 -0.9016 -1.272 0.7871 -1.4242 -0.8109 0.6678 0.2907 -0.5789 -1.8575 -0.1357 -0.321 -0.7094 0.4522 0.2169 564.841 553.437 599.581
"4838" 27600042 0 1 0 6 0 1.2316 -0.2888 -0.2047 -0.4342 0.4558 0.3018 -0.7823 2.0173 1.7607 1.1793 1.1649 1.6655 -0.3971 0.2169 607.649 595.459 576.207
"4840" 27600046 0 1 0 6 0 0.8628 -1.272 0.7871 -0.7592 0.4558 0.9517 -0.7823 1.2624 0.8761 -0.1357 1.0269 1.0513 -0.2023 1.0346 662.21 628.617 667.499
"4844" 27600045 1 1 0 3 1 -2.7114 3.0064 0.4978 1.8905 2.3693 -0.8067 1.203 1.0234 1.8366 1.1793 0.3677 0.2101 0.039 -0.6439 515.711 414.925 493.371
"4846" 27600025 1 1 0 4 0 -1.2627 -0.2888 -2.345 -0.1748 0.5075 2.7249 -0.7823 -0.8512 -1.8575 -1.2862 -0.0594 -1.5133 -0.7366 1.0346 512.887 400.363 435.524
"4850" 27600125 1 1 0 6 0 1.5482 -1.272 1.2643 0.2734 -0.2832 0.3018 -0.7823 1.1006 0.7055 -0.5668 0.8394 0.293 -0.7562 0.2127 560.209 467.904 504.038
"4851" 27600174 0 1 3 6 0 0.8628 0.2705 -0.2047 0.8794 1.1497 2.7249 0.7703 -0.371 0.7962 -0.6853 -1.2109 0.7361 -0.3584 0.6364 551.513 567.354 618.817
"4852" 27600046 1 1 0 3 0 -1.7421 -1.272 0.571 0.4637 -0.096 -0.1797 0.2907 -0.4289 -0.6111 -0.1357 -0.2899 -0.2328 -1.3345 -1.8649 643.215 549.93 533.725
"4853" 27600017 1 1 0 6 0 -0.5831 -1.272 0.7871 -1.4869 -0.115 1.4326 0.7703 0.9404 1.2928 0.0477 0.3604 1.1808 -0.3172 0.3622 570.335 548.213 561.132
"4859" 27600153 0 1 0 4 0 -0.3709 -0.8863 2.0054 -0.2006 0.0156 -0.3425 0.1462 0.9268 1.8366 -0.1357 0.5027 -0.2659 -0.6262 1.0346 527.373 489.914 520.945
"4864" 27600178 1 1 0 2 0 1.2316 -1.272 -1.3898 -1.4869 0.4793 2.7249 -0.7823 0.8141 1.0047 1.1793 0.0533 -0.2365 1.314 0.6364 545.7 672.531 672.474
"4867" 27600030 0 1 0 6 1 -1.352 -1.272 -0.6888 -0.687 0.3858 0.9517 -0.7823 0.4305 0.3982 -0.1357 0.2928 1.048 -0.0554 -1.5824 579.046 571.064 688.988
"4870" 27600074 1 1 0 6 0 -0.9395 -1.272 2.0054 -0.1748 1.6438 1.4326 -0.7823 0.6849 0.7962 1.1793 0.3613 0.8069 0.4522 1.0346 598.018 621.344 578.206
"4878" 27600049 0 1 0 6 0 0.5915 -0.6346 1.1811 0.8794 0.0018 -0.875 0.2907 1.492 0.9187 -0.1357 1.3463 1.0735 0.7015 -1.2947 396.951 455.554 391.681
"4879" 27600166 0 1 2 2 1 1.7513 3.0064 -1.5513 -0.687 -0.414 0.6246 0.2907 -0.5188 -0.5844 -0.1357 -0.3818 -1.1342 1.314 -1.5824 388.679 399.603 316.014
"4881" 27600170 1 1 0 2 0 -0.1119 -1.272 2.0054 -0.2718 2.3693 -1.2605 -0.7823 1.0722 0.6471 -0.1357 1.1156 -0.7284 1.314 -2.4468 397.444 330.358 441.029
"4882" 27600110 1 1 0 2 0 0.6934 -0.6451 -0.9792 -0.2006 0.7877 -0.1858 0.8233 -1.2647 -0.8483 -1.0118 -1.2076 -1.9917 1.314 0.2127 440.071 427.589 490.726
"4886" 27600007 1 2 0 6 0 -0.1042 -1.272 0.1956 -0.687 -0.5989 0.9517 -0.7823 0.3 -0.1094 1.1793 0.2008 0.9928 1.314 0.3622 648.99 657.45 609.215
