"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie"
"835" 75200072 1 1 494 6 0 -0.9609 -0.2888 0.1956 -0.3799 -0.5176 0.8801 -0.7823 0.2385 0.6472 -1.0118 0.4802 0.572 1.314 1.0346 180 180 180 566.685 532.309 501.184
"836" 75200122 0 2 494 5 0 0.7942 2.2999 -2.345 -0.13 -0.0614 -0.6659 0.7703 -0.358 0.3269 -1.6618 0.1404 0.5011 0.7628 -1.0691 240 120 180 457.36 501.617 491.383
"837" 75200041 0 2 494 6 0 -1.3214 0.8232 -1.1146 1.1911 -1.0673 0.5034 0.2907 0.1822 -0.303 -0.5668 0.6791 -0.2572 -0.1605 1.0346 195 130 130 503.559 454.671 470.705
"838" 75200120 0 1 494 6 0 0.4444 0.2705 1.1811 0.4637 0.3444 0.6818 0.8615 0.4643 0.4806 -0.1357 0.3812 0.8568 -0.2441 0.2169 195 195 260 532.448 594.053 519.693
"839" 75200162 0 2 664 6 0 0.653 0.2267 -0.9792 1.8905 -0.0907 2.7249 -0.7823 -0.5823 0.448 -0.9057 -0.6247 -0.4793 0.6259 1.0346 250 150 150 435.935 353.444 324.3
"840" 75200100 0 1 494 4 0 -1.7421 1.6524 0.2653 0.4637 0.3444 -0.6659 1.1928 0.6374 0.403 0.0477 0.8476 0.4402 -1.3345 1.0346 240 180 240 502.782 505.491 487.604
"841" 75200060 0 1 494 6 0 0.2694 1.0453 0.4352 0.8794 -0.8547 0.1008 -0.7823 -0.7775 -0.1547 -1.1878 -0.809 0.3313 -0.0037 0.5029 180 180 180 566.808 464.977 428.563
"842" 75200142 1 1 494 6 0 0.638 0.2705 -0.733 -0.13 -1.4325 -0.3397 -0.7823 -0.929 -0.7441 -0.4396 -0.9398 0.2671 -0.2533 -1.5824 150 100 150 509.581 529.523 545.316
"843" 75200182 0 1 494 5 0 0.0127 -0.4143 -0.9792 -1.1858 -1.3068 -0.304 -0.7823 -0.7004 -0.7441 -1.1123 0.0533 -0.63 -0.4466 -1.0691 160 120 120 430.954 471.895 492.189
"844" 75200067 0 1 494 4 0 -1.1538 0.7192 -0.2047 1.8905 -1.1108 -0.5582 -0.7823 1.1641 0.6472 1.1793 1.1729 -0.2539 -0.2023 -1.5824 160 120 240 474.185 559.242 477.553
"845" 75200016 0 1 494 5 0 0.1984 0.5206 -0.9792 0.1097 -0.0614 -0.5665 -0.7823 0.3097 0.9334 -0.1357 -0.1358 -0.3423 -0.0037 1.0346 165 165 220 461.528 521.328 447.289
"846" 75200178 0 2 494 6 0 0.5572 0.5206 -2.345 -1.8939 -0.0614 -0.8971 0.1462 0.6711 1.3363 1.1793 -0.1084 0.7662 -0.8566 1.0346 180 180 240 555.624 563.469 452.194
"847" 75200191 1 1 494 6 0 -0.2388 -1.272 2.0054 -0.687 0.7877 0.1935 0.2907 1.9102 1.6414 1.1793 1.1729 1.4005 -0.7769 0.5029 150 150 150 621.587 663.982 623.764
"848" 75200205 0 1 494 5 0 -0.221 3.0064 -0.9792 1.8905 -1.0974 -0.8575 1.7316 -0.4615 -1.8427 -1.0118 0.536 -0.5288 0.039 -1.2947 240 240 120 422.104 503.861 383.085
"849" 75200100 1 1 494 2 0 -2.7114 0.2705 0.1956 NA NA NA 2.07 0.0604 -0.303 -1.3873 1.1271 -0.6587 -2.1007 -2.4468 NA NA NA 555.269 426.511 470.531
"850" 75200162 1 1 494 3 0 0.0127 0.2705 0.4978 0.176 -1.0812 -0.9278 1.4721 0.5364 1.8653 0.7604 -0.4078 0.115 0.7015 -0.6576 165 165 165 528.959 623.41 501.997
"851" 75200059 0 1 156 6 0 0.4627 -0.8863 -0.8705 0.4637 -0.4684 -0.5552 -0.7823 0.8298 1.6414 -0.6853 0.1592 1.125 1.314 -0.6576 210 210 210 710.229 705.982 726.805
"852" 75200042 0 1 494 5 0 0.9011 -1.272 -2.345 -1.4869 -1.3612 0.6818 -0.7823 0.9197 1.6414 -0.1357 -6e-04 0.6198 0.385 1.0346 195 195 260 508.985 586.386 535.092
"853" 75200179 1 1 494 5 0 -0.4064 -0.8863 1.1811 -0.7592 0.3444 -0.3637 0.7703 0.6493 0.5278 0.2646 0.5189 0.5694 1.314 1.0346 195 195 195 595.647 532.141 564.138
"854" 75200111 1 1 494 6 0 1.3468 -0.6346 -0.6888 0.3335 -1.3068 -0.4509 -0.7823 1.2616 0.7639 1.1793 0.5197 1.3078 0.3485 -0.6576 165 110 165 631.422 684.545 681.616
"855" 75200208 1 1 494 6 0 -2.7114 0.2705 -0.5411 -1.8939 -0.0614 -0.8943 0.8615 -0.3342 -0.5849 -0.9191 -0.0101 0.7557 -0.909 -0.6576 60 60 0 503.289 459.953 544.875
"856" 75200197 0 2 853 1 0 -0.1542 NA NA NA NA NA NA 0.276 0.2923 1.1793 0.2809 -1.0153 -0.0554 NA NA NA NA 367.681 498.596 469.535
"857" 75200194 1 1 494 2 0 -0.2704 NA -0.6888 0.4637 -0.4684 -0.5635 0.2907 -0.08 -0.2025 -1.0527 0.2739 -0.4066 0.1924 -0.6576 180 180 180 470.618 431.499 436.168
"858" 75200164 0 1 494 6 0 -0.4934 0.2705 -0.0326 0.1097 -0.4909 -0.4509 -0.7823 1.0271 0.3536 0.2646 2.2649 0.9168 -0.2023 -2.4468 210 210 210 536.158 583.489 554.19
"859" 75200022 0 1 494 6 0 1.2316 -0.2888 0.1956 0.4637 -0.5176 0.3124 -0.7823 -0.1028 0.5278 1.1793 -0.8381 0.8496 1.314 1.0346 180 180 240 538.745 602.657 576.358
"860" 75200012 0 3 853 5 0 -0.2704 1.0453 0.1956 0.1097 1.5024 -0.4415 -0.7823 -0.0696 0.6163 -0.4903 -0.1353 -0.411 0.7015 1.0346 120 120 120 550.569 530.425 507.454
"861" 75200200 1 1 494 5 0 0.168 -1.272 -0.4112 -0.687 0.8236 -1.186 2.4122 0.3996 0.6163 1.1793 0.4802 -0.0768 -0.2023 1.0346 195 195 130 411.995 311.736 483.093
"862" 75200125 0 1 494 5 0 -1.4882 -1.272 -0.2661 -0.687 0.0157 2.7249 -0.7823 -0.0243 0.0983 -0.8243 0.1983 0.3413 -1.1481 -0.6576 260 130 195 368.696 456.499 395.08
"863" 75200056 1 2 500 6 0 -0.8176 NA NA 0.4637 -0.8109 0.3241 -0.7823 -0.499 -0.4983 -0.5089 -0.6026 0.6915 -0.2116 -1.1847 240 320 160 582.147 490.49 513.386
"864" 75200036 0 1 494 6 0 0.2694 -0.7816 -0.5707 0.9606 -1.5166 -0.4415 0.2907 0.6772 0.3269 0.031 0.2658 0.2314 0.7628 -1.5847 120 160 160 563.21 557.396 556.984
"865" 75200149 0 1 494 6 0 -0.5262 1.1904 -0.733 0.052 -0.5176 -0.3184 0.1462 -0.0717 -0.4983 -0.4396 0.3449 -0.0868 0.4394 -0.6576 180 180 180 413.588 490.224 422.611
"866" 75200184 1 1 494 6 0 0.4627 0.2705 -0.2047 0.8794 -1.0718 -0.9898 -0.7823 -1.2024 -1.2382 -1.3216 -0.5731 -0.3515 -0.3673 -0.6576 180 180 300 501.847 427.574 496.818
"867" 75200002 0 1 494 6 0 0.5935 0.2705 0.1956 0.052 -0.1433 0.2243 0.1462 1.0416 0.6472 -0.6853 1.3048 1.2628 -0.2023 -1.3914 180 180 180 644.359 635.588 650.118
"868" 75200064 1 2 853 6 0 0.1539 0.2705 0.571 0.4637 2.3693 0.6344 -0.7823 1.3138 0.7679 0.2646 2.527 0.4149 1.314 1.0346 240 240 240 461.883 369.687 367.782
"869" 75200030 1 3 500 2 0 -2.7114 0.2705 2.0054 0.4637 -0.0614 -0.9879 -0.7823 0.1262 0.5278 -0.5218 0.1527 -1.3534 -0.2835 -0.6576 220 220 165 392.432 380.108 362.551
"870" 75200016 1 1 494 3 0 -0.1542 0.7192 -0.2661 -0.687 -0.0614 0.6818 -0.7823 0.0335 0.3269 -0.8243 -0.0504 -0.0859 -0.0862 -0.6576 180 240 240 537.502 578.84 537.838
"871" 75200036 0 1 494 6 0 -0.4934 0.9672 -0.2661 -0.4342 0.3858 0.3241 -0.7823 0.6416 -0.303 -0.4903 1.5335 0.7639 1.314 1.0346 180 180 240 647.786 619.327 627.958
"872" 75200002 0 1 494 6 0 -0.0721 1.1904 -0.9792 0.4637 -0.0614 -0.8223 -0.7823 -0.3761 0.0528 -1.0601 -0.3445 0.5011 -0.3158 1.0346 180 180 180 496.563 556.887 581.482
"873" 75200168 1 1 494 6 0 -0.3875 -0.2888 -0.2661 -0.687 0.3444 0.3241 1.2618 0.6719 -0.1364 0.2646 0.8521 0.9959 -0.3971 -1.0691 180 180 180 662.421 621.176 673.652
"874" 75200091 0 1 494 6 0 -1.352 0.2705 -0.733 0.4637 -0.0614 -0.3184 -0.7823 0.6189 0.0983 1.1793 0.8264 0.1797 1.314 -0.6576 165 165 165 376.255 392.329 378.851
"875" 75200115 1 1 494 6 0 -1.3158 -1.272 -0.6151 -1.1597 0.4159 -0.4415 0.8615 0.542 0.4958 0.031 0.5776 0.9482 0.039 -1.0657 80 40 80 536.331 445.505 484.198
"876" 75200085 0 1 494 4 0 -1.9715 -1.272 -2.345 -1.8939 -0.0614 -0.6659 -0.7823 0.231 -1.2382 -0.1357 1.3393 -0.0724 -1.1481 1.0346 240 360 240 428.159 495.49 447.275
"877" 75200149 1 1 494 5 0 -0.1843 -0.8863 2.0054 -0.687 2.3693 2.7249 1.2618 0.097 -0.7441 1.1793 0.6225 0.2717 0.2384 0.5029 180 180 120 630.219 605.453 608.109
"878" 75200044 1 1 494 5 0 -1.1538 -0.6346 1.2643 0.052 2.3693 2.7249 0.2907 -0.2175 -0.4983 1.1793 -0.0367 0.1599 -0.6262 1.0346 195 195 195 528.056 535.865 508.345
"879" 75200079 0 1 494 6 0 -0.2875 1.2958 0.1956 1.3423 -0.0614 -0.3184 -0.7823 0.1969 0.0983 -0.4903 0.0703 0.7779 1.314 -0.6576 165 110 220 520.814 464.684 479.428
"880" 75200062 0 1 494 4 1 0.1372 2.21 -2.345 NA NA NA NA -0.1826 -0.455 -1.935 0.4788 -0.8596 -0.0348 NA NA NA NA 359.545 388.378 292.392
"881" 75200182 1 1 494 5 0 -0.4977 1.6524 -0.9792 -0.687 NA NA NA 0.6149 0.2363 0.0477 0.4485 -0.1739 1.314 NA NA NA NA 392.265 409.022 470.699
"882" 75200151 0 1 494 6 0 0.638 0.2705 1.1811 0.1097 0.3444 -0.3184 -0.7823 0.6817 0.1926 1.1793 0.9653 1.1907 -0.3971 -0.6576 165 165 165 585.733 617.507 598.247
"883" 75200013 1 1 494 6 0 -0.9016 0.2705 0.1956 -0.3799 -0.0614 -0.0599 0.8615 1.8708 1.3363 1.1793 1.8675 1.676 -1.1481 -0.6576 180 120 120 558.226 560.444 496.235
"884" 75200025 1 1 494 6 0 -0.0841 0.2705 0.1956 -1.8939 -0.5176 -0.5878 0.2907 0.669 1.6414 -0.6853 -0.0618 1.3244 1.314 -0.6576 165 165 165 542.252 638.015 606.961
"885" 75200180 0 1 853 6 0 -2.7114 -1.272 -0.1401 1.8905 -3.1675 -3.2367 3.8591 1.0281 1.6414 1.1793 0.2112 1.325 -0.7769 -1.6688 180 180 120 640.594 546.083 531.605
"886" 75200108 0 1 494 5 0 0.3171 -1.272 1.1811 -0.687 -0.8273 -3.2367 -0.7823 1.4471 1.6414 1.1793 1.0005 1.0835 1.314 -0.6576 180 120 300 510.972 553.891 507.943
"887" 75200033 0 1 494 6 0 -2.7114 -1.272 -0.2661 -0.0845 -0.5176 2.7249 -0.7823 -0.1951 -0.2025 -0.4903 0.5154 0.4099 1.314 1.0346 210 210 210 386.943 542.845 504.271
"888" 75200050 0 1 494 6 0 1.1697 0.2705 -0.9792 -0.687 -1.0583 0.472 -0.7823 0.4811 -0.5849 0.2646 0.5294 1.0154 0.7015 1.0346 165 165 165 575.408 626.322 580.615
"889" 75200017 1 1 494 5 0 -0.4556 0.2705 -0.733 -0.687 -0.4909 0.6818 -0.7823 1.1293 0.7639 1.1793 0.9049 1.1273 -0.2023 -0.6576 160 160 200 520.341 545.357 556.647
"890" 75200085 0 3 853 6 0 -1.3214 3.0064 0.849 1.0109 0.8352 0.9782 NA -0.064 -0.7441 -0.1295 0.5449 0.4878 1.314 1.0346 NA NA NA 474.507 385.425 447.838
"891" 75200012 1 1 494 6 0 -0.1542 -1.272 -0.9792 -0.687 -0.0614 -0.1843 0.2907 1.1412 1.6414 1.1793 0.5189 1.47 1.314 1.0346 240 180 120 525.118 599.889 528.251
"892" 75200131 0 1 494 6 0 -0.4081 0.7192 -0.8279 0.052 0.7251 0.1935 0.2907 -0.4891 0.5278 -1.935 -0.2034 0.7052 -0.0439 1.0346 180 180 180 510.215 525.148 500.912
"893" 75200018 0 1 494 6 0 1.0781 0.8232 -0.5707 1.1911 -0.0321 -1.2719 -0.7823 1.1009 0.2719 -0.6853 1.3944 1.5072 0.1597 0.2169 180 120 180 563.717 684.892 643.515
"894" 75200145 0 1 494 6 0 1.7513 -1.272 0.1956 1.8905 0.3611 0.2243 -0.7823 1.4045 1.0651 1.1793 0.5565 1.5488 0.4394 1.0346 150 150 150 758.028 771.671 755.92
"895" 75200124 1 1 494 4 0 0.2179 -0.2888 -0.0326 0.5949 -1.0583 0.3581 0.7703 0.9226 0.2363 -0.3487 1.737 0.539 -0.0862 1.0346 240 240 180 434.813 486.447 462.859
"896" 75200030 0 2 494 5 0 -0.1042 0.8232 -0.5707 0.4637 -0.0614 -0.5635 0.2907 -0.1266 -0.0465 0.0477 0.028 -0.6283 -0.4377 -0.6576 150 200 150 449.995 468.925 385.341
"897" 75200086 0 1 494 5 0 1.0123 -1.272 0.1956 1.0944 1.6219 0.0153 -0.7823 -0.5084 -0.2671 -1.0118 -0.7352 -0.0177 0.1597 -1.3914 150 150 100 620.728 684.693 690.134
"898" 75200182 1 1 494 6 0 -2.7114 0.7192 -0.733 0.1097 -1.3068 -0.3184 -0.7823 -0.1583 -0.7441 0.0477 0.2007 -0.1166 1.314 -0.6576 600 600 600 494.242 495.23 542.929
"899" 75200127 1 1 494 4 0 -0.4042 0.2705 -0.5707 -0.687 -0.4531 -1.866 -0.7823 1.5192 1.6414 1.1793 0.6619 -0.1979 1.314 -0.6576 210 140 210 549.009 473.119 494.089
"900" 75200041 1 1 494 6 0 0.2694 0.7192 -0.5707 -0.687 -0.4684 -0.5707 1.8279 0.5542 0.7639 -0.7806 0.5646 0.8028 0.7015 -1.0657 135 90 90 634.07 642.512 708.781
"901" 75200108 1 3 494 4 0 1.0781 -0.6451 0.6314 1.0944 -0.0614 -1.0499 0.8615 -0.0895 -1.8427 -0.4903 0.688 -0.1392 0.1694 -1.6711 180 120 240 591.446 745.329 658.362
"902" 75200131 1 1 313 6 0 0.1372 0.2705 -0.9792 -1.8939 2.3693 -1.2605 -0.7823 2.7727 0.7639 1.1793 4.7534 1.8754 -1.1481 -0.6576 280 280 210 372.128 328.422 420.645
"903" 75200211 0 1 494 6 0 0.1984 -0.7816 -0.9792 -0.687 -0.5176 -0.5635 -0.7823 2.3636 1.6414 1.1793 1.6458 1.9124 -0.2023 1.0346 180 300 120 590.911 604.116 547.188
"904" 75200161 0 3 664 6 0 0.1499 0.8232 -0.5707 0.5949 0.4558 -0.3184 -0.7823 -0.3484 -0.4983 -0.4396 -0.1014 0.6424 0.2048 0.6364 195 195 195 380.934 403.736 369.32
"905" 75200005 1 1 494 6 0 -0.4556 0.2705 -0.4112 -0.687 -0.4909 -0.3184 -0.7823 -0.5407 -1.2382 -1.0118 -0.1023 -0.4652 -1.1481 -0.6576 180 180 240 592.31 547.721 557.385
"906" 75200131 0 1 494 5 0 0.1298 0.7192 0.4352 1.8905 -1.5087 0.1108 -0.7823 0.8742 -0.0465 1.1793 1.4167 0.9412 1.314 1.0346 195 195 195 482.425 585.022 564.709
"907" 75200222 1 2 494 6 0 NA NA NA NA NA NA NA 0.3197 -1.0659 1.1191 NA 0.8121 NA NA NA NA NA 352.982 343.708 303.487
"908" 75200095 1 1 494 6 0 -1.1538 0.9672 0.1956 -1.2319 -0.0614 -0.3184 1.5082 1.0017 0.7639 -0.1357 0.8623 1.2138 -0.2023 1.0346 180 120 120 693.006 560.64 681.37
"909" 75200037 0 1 494 4 0 0.2694 1.0453 -1.0214 -0.3799 -0.0614 1.4685 -0.7823 0.7636 0.4551 -0.5668 0.893 0.3105 -0.2023 1.0346 225 75 150 525.787 505.831 534.555
"910" 75200213 1 1 494 5 0 -2.7114 -0.7816 1.2643 -1.8939 -0.0614 -1.866 0.2907 0.9645 1.1527 1.1793 0.4032 0.0028 -0.5575 -0.6576 360 360 360 583.704 575.569 565.525
"911" 75200144 1 1 494 5 0 -0.1542 0.7192 0.992 1.8905 -1.0677 -0.3184 1.2618 0.0508 0.1926 -0.4903 0.2783 0.1107 0.7015 -1.0691 180 180 300 511.712 544.907 549.288
"912" 75200079 0 1 494 6 0 0.5572 0.2705 0.1956 -0.4342 0.3444 -0.5582 -0.7823 0.6915 0.6472 1.1793 0.1418 1.2141 -0.0037 1.0346 180 120 120 537.766 587.283 591.358
"913" 75200225 0 1 494 4 0 -0.853 1.2826 0.7871 1.4083 0.8281 0.9782 -0.7823 1.139 1.6414 -0.4396 1.1261 0.6759 0.4394 0.6364 240 180 180 500.207 464.904 430.366
"914" 75200032 1 1 494 6 1 -0.224 0.2705 -0.6888 1.4083 0.4152 0.165 -0.7823 0.368 -0.303 0.2646 0.9233 0.8673 0.7628 0.2127 120 180 180 464.202 592.126 521.968
"915" 75200003 0 1 494 6 0 0.1118 0.7192 0.2653 0.4637 -0.4004 0.4909 -0.7823 0.9245 0.4551 0.0477 0.9213 0.767 0.7628 1.0346 240 240 120 466.992 517.284 521.006
"916" 75200116 1 1 494 6 0 -0.224 -1.272 -0.9792 -1.4869 -0.4684 -0.445 0.8615 -0.6195 -0.1364 -0.8243 -0.6029 0.3981 -0.4466 -0.6576 150 150 150 665.69 685.397 672.767
"917" 75200096 0 1 494 5 0 -0.9016 0.7192 -0.9792 -0.3799 -1.0583 -0.611 -0.7823 -0.322 -0.7441 -1.2622 0.7375 0.0944 -0.5575 -0.6576 210 210 210 433.561 528.992 406.556
"918" 75200102 0 3 853 6 0 0.0127 -0.6451 -0.9792 0.052 -0.0614 -0.6739 -0.7823 0.5836 0.1397 1.1793 0.1503 1.2883 -1.3345 -0.6576 180 120 180 545.034 571.422 484.493
"919" 75200193 1 1 494 6 0 1.5998 0.2705 -0.6888 -1.4242 1.6219 -0.3004 0.1462 1.298 1.6414 1.1793 0.3176 1.3089 0.039 0.6402 195 130 195 441.966 489.982 524.119
"920" 75200209 1 1 494 6 0 -1.3214 -1.272 -1.4383 1.8905 2.3693 -3.2367 -0.7823 0.0243 -0.4983 1.1793 0.1607 -0.0519 1.314 1.0346 180 180 180 452.501 538.435 432.37
"921" 75200051 0 2 494 2 0 -1.7421 1.0453 0.1956 -1.8939 -0.0614 -0.6044 -0.7823 -0.0402 -1.2382 -0.1357 0.4876 -1.2098 0.385 -0.6576 180 180 120 494.046 490.034 383.683
"922" 75200106 0 3 853 6 1 0.638 0.2705 0.1956 0.1097 -1.6789 0.0348 NA -0.2012 0.6962 -0.6853 -0.6416 0.2427 -1.1481 0.2127 NA NA NA 397.573 411.637 419.002
"923" 75200089 1 1 494 6 0 -0.8604 -0.6451 -1.3898 1.8905 -1.6936 -1.1029 NA 0.6388 0.4551 -0.4396 0.718 0.8801 -2.7106 -2.0819 60 NA 60 467.043 385.311 471.617
"924" 75200182 1 1 664 2 0 NA NA 2.0054 NA NA NA NA -0.0254 -0.2025 1.1793 0.1162 -1.2381 0.6259 NA NA NA NA 401.679 346.543 406.239
"925" 75200164 1 2 853 3 0 0.3379 0.2705 0.992 -0.9823 0.8496 -0.1562 1.1928 0.2463 0.6472 1.1793 -0.0452 -0.3502 1.314 1.0346 180 180 180 437.817 521.667 441.959
"926" 75200124 1 1 494 5 0 -0.1886 0.7192 -0.6888 0.052 -1.0583 -0.6693 1.1625 -0.7027 -1.8427 -0.8326 0.0174 -0.4831 -0.7857 -1.3914 260 195 260 494.155 457.686 471.468
"927" 75200063 0 1 494 5 0 -1.1538 0.9672 0.3709 -1.4869 -0.0614 0.3018 -0.7823 -0.3742 -0.2025 1.1793 -0.2372 -0.5231 -0.2023 1.0346 180 180 180 425.93 466.894 418.532
"928" 75200087 1 1 494 5 0 -0.321 0.7192 -0.733 0.5949 -1.3068 -0.3184 0.7703 1.095 0.9334 1.1793 1.0005 0.7417 1.314 -1.5824 195 195 195 430.87 453.039 439.855
"929" 75200183 0 1 494 6 0 -0.321 0.2705 2.0054 0.4637 -0.0614 -0.1657 -0.7823 2.0454 1.3363 1.1793 1.3676 1.6555 0.7628 -0.6576 180 120 120 621.44 649.936 655.613
"930" 75200228 1 1 313 6 0 0.4444 -1.272 -1.5513 -1.8939 -0.5292 0.0348 -0.7823 -0.6878 -1.2382 -1.2622 0.1093 0.4204 1.314 -0.6576 195 195 195 539.671 598.481 576.661
"931" 75200035 1 1 664 5 0 -1.352 -1.272 2.0054 -1.2792 -0.0614 -0.2444 -0.7823 0.2941 -0.1046 -0.4396 0.3364 0.7379 -0.2023 -1.1847 195 130 195 536.563 579.922 530.318
"932" 75200019 1 1 494 5 0 -1.1285 -1.272 0.7871 1.3423 2.3693 -0.1182 0.2907 0.954 1.1527 1.1793 0.4442 0.8235 -0.2023 1.0346 195 195 130 640.19 619.222 644.723
"933" 75200079 1 1 494 6 0 0.2381 0.2705 0.571 1.8905 0.8566 -0.1769 0.7703 1.1479 -0.1046 1.1793 1.3023 1.0779 -1.5447 1.0346 195 195 65 528.394 516.784 485.426
"934" 75200218 0 1 494 6 0 -0.9223 -1.272 -0.9792 -0.0845 -1.3333 0.1837 0.8233 -0.3074 -1.2382 -1.7306 1.0005 0.5988 1.314 -1.2973 280 210 140 452.621 488.589 423.429
"935" 75200095 0 1 494 6 0 -0.4081 -0.6346 NA 0.052 -0.0614 -0.4415 NA -0.1892 0.0499 0.7604 -0.2141 0.7027 -0.2023 NA NA NA NA 603.198 554.713 501.93
"936" 75200064 0 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 380.369 399.741 405.253
"937" 75200083 0 1 494 5 0 0.0127 0.2705 -2.345 -0.13 -0.0614 0.2243 -0.7823 4.2141 1.6414 1.1793 4.7534 2.0353 1.314 1.0346 150 150 200 552.243 580.396 497.565
"938" 75200208 0 1 494 5 0 1.7513 -1.272 -1.0881 0.1097 -0.5176 -0.5635 -0.7823 0.5401 0.8129 -0.1357 0.1093 0.0669 -0.2023 0.5029 180 120 180 598.702 628.899 604.567
"939" 75200220 0 1 853 6 0 -0.6146 1.0453 -0.5707 0.8794 -0.4909 -0.4415 1.4454 0.8509 -0.303 0.2646 1.7876 1.0716 -0.6661 0.2127 180 180 180 421.793 399.016 446.677
"940" 75200170 1 1 494 6 0 0.4444 -1.272 0.7871 1.4083 0.7401 0.1891 0.2907 0.6454 -0.0027 1.1793 0.6026 1.1687 0.1274 0.6364 165 165 165 502.626 593.962 563.831
"941" 75200217 0 2 853 6 0 1.5482 -0.6451 -0.8279 0.4637 -1.9135 -0.8428 0.2907 0.208 0.6962 1.1793 -0.5332 1.1294 -1.4486 -0.6576 280 210 140 446.446 501.351 541.701
"942" 75200220 1 1 494 3 0 -0.0339 -1.272 0.0113 0.052 0.8236 1.4326 -0.7823 0.8417 0.7639 -0.6122 0.9218 0.2049 1.314 0.6364 180 180 180 481.867 584.796 567.5
"943" 75200140 0 1 494 6 0 -1.4882 1.6524 -0.2047 -0.687 -1.2799 -0.6693 -0.7823 0.8115 -0.8586 -0.4903 3.5756 0.9355 1.314 -1.5824 180 180 180 470.019 499.1 499.198
"944" 75200093 1 1 494 5 0 -0.8176 -1.272 0.0385 -0.2006 0.3444 -0.4509 0.2907 -0.2242 -0.4983 -0.8243 0.1332 -0.5167 -0.9514 -1.5824 195 195 195 563.265 550.718 552.234
"945" 75200139 1 1 494 6 0 -1.4882 0.2705 -0.9792 -0.687 NA NA NA 0.5758 0.4551 0.2646 0.3912 1.1012 1.314 NA NA NA NA 585.71 504.444 525.951
"946" 75200125 1 1 494 6 0 0.3206 -1.272 1.2643 -1.1597 1.6438 -0.1843 -0.7823 0.3151 -0.303 -0.3487 1.158 0.8723 0.6259 1.0346 220 165 110 585.84 598.443 614.801
"947" 75200067 1 1 494 6 0 -0.2704 0.2705 -0.5707 -0.4342 -0.0614 -0.4509 0.7703 0.6525 0.9334 -0.3487 0.3419 0.9364 1.314 -1.3914 160 120 160 468.47 465.171 499.537
"948" 75200214 1 1 494 6 0 -0.4389 0.7192 0.1956 -0.3799 -0.0614 -0.3184 NA 0.3714 1.0089 1.1793 -0.1679 0.947 -0.8065 -0.6576 NA NA NA 525.903 520.069 456.594
"949" 75200214 0 1 494 5 0 -1.9715 0.2705 0.1956 -0.687 -0.8109 -0.3184 0.7703 0.5149 0.6512 0.0477 0.1184 -0.0187 1.314 -0.6576 NA NA NA 474.213 551.91 462.943
"950" 75200068 0 1 500 5 1 0.2363 -0.4021 0.1956 0.4637 -0.8277 -0.9409 1.8016 -1.9017 -0.7441 -1.7306 -1.8024 -1.37 -0.1298 -0.6576 240 180 180 366.016 349.735 376.926
"951" 75200187 0 1 494 3 0 -1.4526 NA NA NA NA NA NA -0.4059 -0.4983 -1.3873 0.243 -0.9061 1.314 NA NA NA NA 456.083 477.279 474.44
"952" 75200165 0 1 494 4 0 2.6131 -1.272 -0.8705 1.1911 -0.5176 -0.3184 -0.7823 -0.4088 -0.8586 -0.1357 -0.4274 0.232 0.7628 0.3622 180 120 240 654.192 654.083 590.018
"953" 75200205 1 1 494 6 0 0.638 -1.272 2.0054 -0.4342 1.1268 2.7249 -0.7823 1.0674 0.9334 1.1793 0.6593 1.2368 -0.2023 1.0346 200 150 200 673.333 758.3 673.862
"954" 75200144 1 3 500 6 0 -0.5141 1.6524 0.1956 -0.2006 -0.0614 0.4458 -0.7823 -1.3734 -1.8427 -1.7306 -0.5074 0.3309 0.4394 0.6364 120 180 180 351.017 321.099 331.383
"955" 75200161 1 1 494 5 0 -0.4389 0.2705 -1.2708 0.1097 -0.4684 -0.2444 0.8615 0.4349 NA -0.4004 0.2003 0.3932 -0.5973 -0.6576 240 180 180 392.711 428.294 451.687
"956" 75200127 0 1 494 5 0 -0.3571 0.2705 -1.3427 0.8207 -0.0614 1.4685 -0.7823 -0.182 0.1926 -0.6853 -0.4621 0.1536 1.314 0.6364 195 130 195 583.787 568.749 590.419
"957" 75200178 1 2 853 3 0 -0.4904 -0.4143 -2.345 -1.8939 -2.54 -1.4766 NA -1.9281 -0.7441 -1.2622 -1.6843 -1.2803 -1.1481 NA NA NA NA 407.992 476.074 470.978
"958" 75200180 0 1 494 3 0 -2.7114 0.9567 0.6314 1.1422 0.7617 0.006 -0.7823 0.4534 1.0089 0.0477 -0.0734 -0.5909 0.7015 1.0346 210 210 210 509.038 495.483 591.719
"959" 75200133 1 1 853 6 1 0.3859 NA -0.2284 NA NA NA 1.1729 3.4964 1.3363 1.1793 3.3263 1.3439 0.7015 -1.2878 0 180 480 237.82 156.589 309.184
"960" 75200092 1 3 853 6 0 -1.9715 0.7192 0.3709 -0.2006 -1.0277 -0.6843 1.8016 -0.705 -1.8427 -1.0571 -0.0101 0.0127 0.039 -0.6576 260 260 195 392.696 386.276 329.339
