"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "school_changes" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav"
"301" 5600010 0 1 0 3 1 -0.4342 0.3441 -0.7823 0.1063 0.0181 0.0477 0.548 -0.921 1.314 1.0346 1 360 360 0 401.348 426.728 455.156 13 5.2286 -1.4212 -0.5869 0.8852 0.5995
"302" 5600010 0 1 2 5 0 -1.8939 -1.4221 1.1625 0.7244 0.9533 1.1793 0.0769 0.0218 0.3485 -2.4468 2 300 300 300 422.575 421.552 408.317 13 5.2286 -1.4212 -0.5869 0.8852 0.5995
"303" 5600010 1 3 2 6 0 0.052 -0.5719 0.1462 0.3304 0.311 -1.0193 0.3236 0.8001 -0.0037 0.2169 2 250 200 100 397.015 460.291 460.206 13 5.2286 -1.4212 -0.5869 0.8852 0.5995
"306" 5600010 1 1 0 4 1 -0.4342 -0.6916 0.2907 -0.0861 0.0181 0.2646 0.1356 -0.8773 -0.2023 0.6402 1 0 0 0 420.54 288.848 437.358 13 5.2286 -1.4212 -0.5869 0.8852 0.5995
"307" 5600010 1 1 0 6 0 1.8905 -0.8273 -0.7823 0.3825 -0.2704 1.1793 0.4477 0.8222 -0.2023 -0.6576 1 150 150 0 378.512 434.655 501.834 13 5.2286 -1.4212 -0.5869 0.8852 0.5995
"308" 5600010 1 1 0 4 1 -1.4869 0.4951 -0.7823 -0.1435 -1.8696 -0.4903 0.4336 -0.5585 -0.9422 -0.6576 2 300 300 300 371.859 359.234 358.607 13 5.2286 -1.4212 -0.5869 0.8852 0.5995
"309" 5600011 0 1 0 6 0 -1.8939 -0.2979 -0.7823 0.5732 1.0629 1.1793 -0.5768 1.0324 -0.2871 0.6402 0 300 200 250 637.743 694.995 644.7 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"310" 5600011 1 1 1 2 0 -0.9295 0.3018 -0.7823 -0.9126 -0.7708 -1.0118 -0.4303 -1.8332 -0.5197 -0.6576 1 150 150 200 602.372 587.146 581.516 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"312" 5600011 1 1 0 5 0 0.4637 -0.3184 -0.7823 0.1176 0.1757 1.1793 -0.3224 0.2 0.039 -0.6576 0 250 200 350 554.085 556.717 537.03 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"313" 5600011 0 1 1 4 0 0.1097 -0.0845 0.7703 0.0031 -1.2782 -0.4903 0.5699 -0.733 -0.3971 -1.3914 0 150 150 200 584.574 561.743 522.113 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"314" 5600011 1 1 0 6 0 -0.3799 -0.3184 -0.7823 0.8012 0.6026 0.0477 0.6606 1.1508 -0.3673 -0.6576 0 200 200 350 556.955 490.142 562.824 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"315" 5600011 0 1 0 5 0 0.4637 -0.3184 0.7703 0.0131 -0.4463 0.2646 -0.1717 0.504 -1.1408 0.3657 0 150 200 300 534.778 553.89 512.617 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"316" 5600011 0 1 0 6 0 0.8207 -0.0358 0.2907 0.6029 0.1456 1.1793 0.8416 0.57 1.314 0.6402 0 300 300 0 424.859 462.941 435.171 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"317" 5600011 1 1 0 4 0 -0.687 -0.4415 -0.7823 0.2819 -0.0102 1.1793 0.2122 -0.5785 -0.5488 1.0346 0 200 200 100 497.536 492.16 532.633 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"318" 5600011 1 1 1 6 0 -0.687 -0.1903 1.1928 0.3737 0.6069 1.1793 -0.4589 0.9668 -1.7418 -1.5824 0 225 180 180 616.343 633.746 752.642 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"319" 5600011 0 1 0 6 0 -1.8939 -0.9694 0.7703 0.0545 -1.2782 -0.4903 0.7057 1.0101 -0.8905 0.6364 0 250 200 300 554.782 535.378 598.583 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"320" 5600011 0 1 1 5 0 -0.3799 0.9423 -0.7823 0.303 -0.7708 1.1793 0.6389 0.0912 0.4522 0.3622 0 180 240 240 500.136 517.946 551.583 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"321" 5600011 0 1 0 6 0 -0.4342 0.0348 -0.7823 0.1913 0.0401 0.2646 0.325 0.5254 -0.1206 -0.6576 0 200 200 150 560.052 557.303 558.091 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"322" 5600011 0 1 0 5 0 -1.8939 0.6818 -0.7823 1.0419 0.8862 1.1793 0.8215 0.3774 -0.2327 -1.5824 1 250 200 300 543.664 588.873 605.345 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"323" 5600011 0 1 0 6 0 -0.4342 0.6818 0.2907 0.5596 0.1453 1.1793 0.6515 0.4137 -0.8905 0.5029 0 250 200 300 629.87 600.253 574.073 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"324" 5600011 0 1 0 6 1 0.4637 -0.0939 0.7703 -0.0907 -1.2782 -0.9302 0.5768 0.4062 0.4522 0.3622 0 0 300 0 414.189 392.321 329.328 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"325" 5600011 1 2 0 6 1 0.1097 -1.0013 -0.7823 -0.4169 -1.2782 -0.4903 -0.2181 -0.3577 -0.7894 -1.1847 0 150 200 200 541.524 524.281 539.871 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"326" 5600011 0 1 0 4 0 0.4637 0.6246 -0.7823 0.8617 0.7386 1.1793 0.4356 -0.0997 0.039 1.0346 0 200 200 200 565.582 547.764 499.09 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"327" 5600011 0 1 0 6 0 0.8207 -0.3184 -0.7823 0.7379 0.0879 1.1793 0.6096 1.1697 -0.2023 1.0346 0 300 240 180 541.858 487.97 537.56 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"328" 5600011 1 1 0 4 0 -0.3799 -0.1843 -0.7823 0.8966 0.7679 1.1793 0.3858 0.1763 0.039 -0.6576 0 250 200 300 654.714 562.709 591.961 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"329" 5600011 0 1 0 6 1 -0.1558 -0.0845 -0.7823 0.728 0.311 0.0477 0.9381 1.1787 0.0405 -0.6576 1 180 180 240 555.366 575.848 497.575 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"330" 5600011 0 1 0 6 0 0.4637 0.0928 -0.7823 0.0133 -0.5946 1.1793 -0.392 0.5407 1.314 -0.6576 1 250 200 200 550.858 491.704 471.219 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"331" 5600011 1 1 0 4 0 -0.687 0.6818 -0.7823 -0.1484 -0.7708 0.1806 0.3373 -0.4965 -1.5576 -0.6576 0 250 200 150 553.575 473.581 574.214 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"332" 5600011 0 1 0 6 0 0.4637 0.3241 -0.7823 0.954 0.7679 1.1793 0.7014 0.86 -0.2023 1.0346 0 250 200 200 540.015 636.798 553.963 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"333" 5600011 1 1 0 6 0 1.8905 -0.9026 -0.7823 0.4917 0.1699 0.7604 0.2994 1.0787 0.7015 -0.6576 1 250 200 300 651.371 612.663 571.812 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"334" 5600011 0 1 0 4 0 0.8207 0.0348 -0.7823 0.3356 -0.893 1.1793 0.3865 -0.0171 1.314 1.0346 1 300 100 0 465.447 502.496 433.307 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"336" 5600011 0 3 2 4 1 -0.4342 -0.3184 0.7703 0.0306 -0.4463 -0.1357 0.2344 0.1188 0.7015 -0.6576 2 0 0 0 435.001 497.366 441.425 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"337" 5600011 0 1 0 4 0 0.4637 -0.0599 -0.7823 -0.4589 -0.1552 0.1806 -0.5898 -0.5029 -1.3245 1.0346 1 200 200 100 535.087 559.777 497.538 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"338" 5600011 0 1 0 5 0 0.4637 -1.186 -0.7823 1.0185 0.7386 1.1793 0.8309 0.6483 -0.6986 -0.6576 0 200 200 150 543.535 522.233 521.521 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"339" 5600011 0 1 0 6 0 0.4637 -0.3184 -0.7823 -0.0903 -1.2782 1.1793 0.0834 0.1387 -0.1512 -0.6576 0 200 200 150 627.173 636.978 631.85 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"340" 5600011 0 1 0 6 0 -0.687 0.4766 -0.7823 0.6556 0.6026 1.1793 0.2249 0.1364 1.314 -0.6576 0 200 200 150 543.207 532.094 563.528 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"341" 5600011 0 1 0 6 0 1.4083 -1.4552 1.1928 0.9104 0.8862 -0.1357 0.8377 0.0605 0.4522 1.0346 2 150 150 0 425.463 493.675 433.56 18 8.3563 -0.6884 -0.3163 0.0753 0.1104
"407" 5600014 1 3 0 6 1 -0.687 0.6818 1.2327 1.5445 1.8415 -0.1357 0.9003 1.4299 -1.3245 1.0346 1 100 150 100 555.858 399.156 557.934 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"408" 5600014 1 3 0 6 0 -0.9295 -0.3184 0.1462 -0.679 -0.4961 -0.4903 -0.494 0.6997 -0.3584 1.0346 2 150 200 100 620.767 625.946 657.465 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"410" 5600014 0 1 1 4 0 -0.2006 -0.5582 0.2907 0.2532 -0.229 -1.8124 1.8953 -0.5094 0.039 -1.0657 1 100 100 0 423.14 413.135 440.041 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"411" 5600014 1 1 0 5 1 0.4637 -0.4509 0.2907 0.2727 0.0232 1.1793 -0.0782 0.7455 1.314 1.0346 0 150 150 100 486.176 475.335 539.771 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"412" 5600014 0 1 0 5 1 0.8794 -0.9331 1.8016 -0.5327 -0.893 -0.4903 -0.3222 -0.5224 -0.1605 0.6364 1 150 250 100 370.819 410.547 463.906 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"413" 5600014 1 1 2 4 1 -0.13 -0.0845 -0.7823 -0.4873 -0.2704 -1.2622 0.194 -1.1723 -0.2023 -0.6576 1 120 180 120 435.632 356.14 451.59 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"414" 5600014 0 1 0 5 0 0.052 -0.4415 -0.7823 -0.2021 -0.4961 -0.4903 -0.0878 0.1161 -1.5447 1.0346 2 100 100 0 341.495 405.627 366.189 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"415" 5600014 0 1 1 5 1 0.5949 0.1889 -0.7823 0.5538 -0.4463 1.1793 1.1444 0.8057 -0.7894 1.0346 1 150 200 100 400.198 442.053 363.561 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"416" 5600014 0 2 0 6 0 -0.0845 -0.3389 1.1928 0.908 0.7679 1.1793 0.5183 1.1588 -1.1481 1.0346 0 100 200 100 485.285 535.365 569.098 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"418" 5600014 0 1 2 5 0 -0.687 -0.8288 0.2907 0.4114 -0.0455 -0.5012 0.8019 0.7164 -1.8358 -0.6576 2 150 200 100 502.005 471.624 466.488 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"419" 5600014 1 1 0 4 0 0.1097 0.165 -0.7823 0.5111 0.1456 1.1793 0.4234 0.2353 0.039 1.0346 0 150 1800 100 458.77 450.701 443.994 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"420" 5600014 1 1 0 5 0 -0.4342 -1.0499 1.1625 -0.052 -0.7097 -0.4903 0.4741 0.0443 -1.1481 -0.6576 2 150 200 100 478.744 467.661 475.746 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"421" 5600014 1 1 0 5 0 -1.8939 -0.4746 -0.7823 -0.7249 -1.8696 -1.3873 0.2378 -0.7152 0.0483 -0.6576 2 120 120 0 510.545 418.971 447.112 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"423" 5600014 1 1 1 4 0 -0.9295 -1.186 -0.7823 1.7103 1.1392 1.1793 2.6216 0.2901 0.7628 -0.6576 1 100 1800 0 438.198 406.536 406.457 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"424" 5600014 1 1 0 6 0 -0.687 -0.3184 0.7703 -0.3964 -1.8696 -1.1878 0.6815 0.7227 -1.3345 -1.7696 2 135 180 90 546.222 460.368 422.709 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"425" 5600014 1 1 1 5 0 -1.8939 0.4846 -0.7823 1.2345 1.8415 0.0477 0.4583 1.2035 -0.9734 -1.0657 2 180 180 90 526.698 505.405 528.138 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"426" 5600014 1 1 2 4 1 0.4637 0.0348 -0.7823 0.218 -0.1552 1.1793 -0.1042 -0.2422 -1.6385 1.0346 1 150 200 100 535.3 476.941 474.794 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"427" 5600014 0 1 0 5 0 -0.3799 -0.4509 -0.7823 0.217 -1.2782 1.1793 0.6798 -0.0539 -1.3119 1.0346 0 150 200 100 556.2 490.598 551.182 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"428" 5600014 0 1 1 6 0 -0.2006 -0.3184 0.2907 0.7966 -0.7708 0.2646 2.6216 0.8722 -1.2881 -0.6576 1 150 200 100 594.7 582.841 577.241 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"429" 5600014 1 1 1 6 0 -1.8939 0.4951 -0.7823 0.3688 -0.229 1.1793 0.5669 -0.0934 -1.1481 -1.0657 0 150 200 100 544.834 500.279 507.135 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"430" 5600014 1 1 0 5 1 1.4083 -0.4911 0.8233 0.5392 -0.0455 0.0477 0.9966 0.5278 -1.8485 0.6402 2 120 180 0 350.901 389.545 455.468 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"431" 5600014 1 3 0 4 1 1.0671 -0.6824 0.2907 1.3924 0.6069 -0.4903 1.7645 0.9536 -1.1053 0.0116 2 100 150 0 375.258 294.438 352.044 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"432" 5600014 1 1 0 6 1 -0.687 -0.3184 -0.7823 -0.1598 -0.0455 1.1793 -0.7101 -0.0971 -0.2023 -0.6576 1 100 150 0 510.087 369.365 424.619 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"433" 5600014 0 1 0 5 0 0.052 -0.6693 -0.7823 -0.2235 -0.7708 1.1793 0.1745 0.3252 -0.5488 -2.4468 0 100 100 0 353.423 367.534 358.776 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"434" 5600014 1 1 1 4 0 0.4637 -0.776 1.2618 -0.2327 -1.8696 0.2646 0.2122 -0.864 -1.1481 -0.6576 0 150 200 100 471.486 401.47 483.459 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"435" 5600014 1 1 0 6 0 -1.4242 0.6818 -0.7823 -0.1073 -1.8696 -1.0963 0.8099 -0.2267 -1.0628 -0.6576 0 150 150 100 529.589 481.985 535.001 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"436" 5600014 0 1 0 4 1 -0.687 -0.4509 -0.7823 -1.4002 -1.2782 -1.1443 -0.9226 -1.5586 -0.7366 -1.5824 2 100 100 0 444.424 391.21 370.376 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"437" 5600014 0 1 0 5 0 -0.9823 1.4903 -0.7823 0.3274 -0.7097 -0.1357 1.2252 -0.208 0.6259 1.0346 0 150 200 100 476.457 460.511 419.279 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"438" 5600014 1 1 1 6 0 1.8905 0.0498 1.203 3.152 1.1392 1.1793 4.2678 2.2045 -2.0248 -2.4468 1 150 200 100 523.923 453.426 419.46 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"439" 5600014 1 1 1 4 0 -0.9295 0.1935 0.8615 0.2406 -0.893 -1.1167 0.6776 -0.2326 -1.5447 -0.6576 2 100 100 100 468.107 475.002 533.691 18 7.5652 -1.4212 0.2833 -0.0666 0.4365
"530" 5600018 1 2 2 1 0 -0.687 0.0348 -0.7823 -0.6472 -0.5946 -1.0118 -0.5448 -1.8825 -0.3971 -0.6576 1 200 200 50 526.227 491.344 568.597 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"531" 5600018 0 1 1 4 0 0.2734 -1.1182 0.1462 -0.9568 -0.7708 0.0477 -0.926 -1.2004 -1.7418 -0.67 1 200 250 50 504.532 564.545 473.145 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"532" 5600018 1 1 0 6 0 0.8207 -0.4509 0.2907 -0.2294 -1.2782 1.1793 -0.0141 0.6145 -1.2781 -0.6576 0 250 200 300 614.144 587.732 633.505 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"533" 5600018 0 1 0 6 0 -0.687 -0.3184 -0.7823 -0.1843 -0.1552 0.0477 0.1308 0.3666 1.314 -0.6576 1 200 200 200 595.17 582.009 647.481 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"534" 5600018 1 1 0 5 0 -0.7592 -0.3184 -0.7823 0.1144 -0.4961 -0.6853 0.7274 0.4379 -0.3673 -1.5824 0 200 200 150 517.574 497.269 492.444 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"535" 5600018 0 1 0 3 1 -0.13 0.3241 -0.7823 -0.2337 -1.8696 -1.0118 0.7476 -0.6681 1.314 1.0346 0 200 250 0 441.272 483.879 499.109 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"536" 5600018 0 2 2 5 0 0.1097 -0.4415 -0.7823 0.03 -0.4961 0.1806 0.4729 0.0955 -0.4377 -0.6576 2 200 200 150 601.216 589.355 635.944 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"537" 5600018 0 1 2 5 0 -0.6133 -0.4509 -0.7823 0.3869 0.9533 -0.1357 -0.0826 0.732 0.0483 -0.6576 1 200 150 150 509.712 541.083 457.159 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"538" 5600018 0 1 0 3 0 -0.687 0.6818 -0.7823 -0.3196 -1.8696 0.1806 0.1843 -0.7044 -0.1206 1.0346 0 200 200 150 491.83 543.433 523.072 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"539" 5600018 0 1 0 4 0 -0.9295 0.6818 -0.7823 0.5108 -0.3816 0.1806 1.0786 0.046 -0.3584 1.0346 0 200 200 150 526.874 623.037 563.676 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"540" 5600018 1 1 0 6 0 -0.4342 0.9303 -0.7823 0.9552 0.2258 1.1793 1.2889 0.6118 1.314 -0.6576 1 300 150 300 537.356 486.261 457.594 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"541" 5600018 0 1 0 6 0 -0.3799 -1.866 -0.7823 0.0937 -0.4463 0.1806 0.6909 0.5107 -0.8692 -0.6576 1 200 200 150 476.678 542.441 463.853 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"544" 5600018 0 1 0 6 0 0.1097 2.7249 0.2907 -1.0531 -1.8696 -1.0118 -0.4303 0.0468 0.2148 1.0346 0 250 200 200 540.632 475.777 477.188 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"545" 5600018 1 1 0 6 0 -0.687 0.6738 -0.7823 0.0266 -0.7708 0.0477 0.2497 0.135 -1.3119 1.0346 0 250 200 150 569.166 534.416 542.856 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"547" 5600018 1 2 2 6 1 1.1422 -0.3184 0.2907 -0.1654 -1.2782 -1.0118 0.5984 -0.1406 0.7015 -1.0657 2 250 200 0 495.197 464.93 438.62 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"548" 5600018 1 1 0 6 0 -0.3799 -0.3184 -0.7823 0.3262 0.4984 1.1793 0.2707 0.4529 1.314 1.0346 1 250 200 150 572.308 448.938 502.207 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"550" 5600018 0 1 0 6 0 0.3335 -0.5707 1.4721 0.0746 -0.7708 0.0477 0.4497 0.2994 0.7628 -0.6576 0 200 200 150 593.669 647.452 668.289 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"551" 5600018 0 1 0 4 0 -1.1597 -0.4509 -0.7823 0.4513 -0.1552 0.1806 0.984 0.0421 -1.5447 -1.0657 1 200 200 150 519.951 604.422 553.354 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"553" 5600018 0 1 0 6 0 1.4083 -0.4509 -0.7823 0.5002 0.0181 0.1806 0.9241 0.4151 -1.5925 0.6364 0 250 200 300 579.661 535.417 581.051 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"555" 5600018 0 2 2 6 0 -1.1858 2.7249 -0.7823 0.275 1.8415 1.1793 -0.6535 0.9705 1.314 1.0346 1 200 200 150 391.257 407.587 401.596 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"556" 5600018 0 1 0 2 1 1.0671 -0.7764 0.2907 -0.7042 -0.7708 -1.0118 -0.3702 -1.6086 -0.3584 1.0346 1 200 200 500 514.628 588.335 549.15 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"557" 5600018 1 1 0 5 0 0.1097 -0.763 0.1462 -0.2245 0.0181 -0.4396 -0.2829 0.4763 -0.7366 -0.6576 0 200 250 150 543.65 531.974 536.662 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"560" 5600018 0 1 0 4 0 -1.8939 -0.0603 -0.7823 4e-04 -0.1552 1.1793 0.1826 -0.0888 -0.4707 0.2169 0 250 200 300 659.291 686.184 682.653 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"561" 5600018 1 1 0 4 0 0.1097 -0.3184 0.7703 0.0899 0.3668 1.1793 -0.5351 -0.7718 0.7015 1.0346 0 250 200 300 658.353 584.501 611.401 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"562" 5600018 0 1 0 6 0 -1.8939 0.3241 -0.7823 1.7357 1.8415 1.1793 0.9427 1.4461 -1.1481 -0.6576 0 200 200 100 537.356 606.347 516.522 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"563" 5600018 1 1 0 6 0 -0.4342 -0.4415 -0.7823 0.431 -1.8696 1.1793 0.6082 0.3593 0.4394 -0.6576 0 200 200 150 541.469 450.599 526.819 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"564" 5600018 0 1 0 6 0 -0.687 -1.2719 0.7703 1.214 1.0629 -0.1357 0.6755 1.4353 1.314 -0.6576 0 250 200 300 656.313 692.524 663.312 23 12.5906 2.9595 -0.7828 -0.2763 0.2243
"565" 5600019 0 1 0 6 0 0.4637 -0.9194 -0.7823 0.5414 -0.5946 1.1793 0.4347 0.1254 -1.1408 1.0346 0 250 250 300 464.872 486.947 461.772 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"566" 5600019 0 1 0 6 0 0.052 -0.5635 0.2907 0.3457 1.3903 -1.0118 -0.4639 1.0678 -1.2781 0.6364 0 250 200 150 653.802 794.009 720.152 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"568" 5600019 1 1 0 5 0 0.1097 -0.9667 0.2907 0.5218 -0.229 -0.4903 1.1525 0.6919 -0.3673 0.3586 1 200 200 150 509.459 538.895 543.684 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"569" 5600019 0 1 0 5 0 -0.7592 -0.5878 -0.7823 -0.5156 -0.7708 -0.6122 -0.3178 0.4628 0.4394 0.6402 0 250 200 150 531.781 521.026 474.555 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"571" 5600019 0 1 0 6 0 0.4637 -0.3184 0.7703 0.9047 0.7145 1.1793 0.4865 1.1424 -0.9734 0.6402 0 200 250 150 639.056 682.155 581.15 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"572" 5600019 1 3 2 5 0 -1.8939 0.3241 0.8615 0.3957 0.8912 0.1806 -0.2453 -0.1899 0.7628 0.2127 2 250 200 300 547.58 596.256 603.555 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"573" 5600019 0 1 0 6 0 -0.2006 -0.3184 -0.7823 0.5851 0.0558 1.1793 0.1931 0.9079 0.4522 1.0346 2 200 200 150 530.733 624.896 559.986 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"574" 5600019 0 1 0 6 0 0.8794 0.0348 0.2907 2.346 1.1392 1.1793 2.6216 1.5451 -0.3584 0.2169 0 250 200 300 543.933 626.5 646.952 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"575" 5600019 0 2 0 6 0 0.052 -1.3416 3.8591 0.0286 -0.893 -0.9779 0.9279 0.6724 -0.2023 -1.5824 0 250 200 300 602.47 674.282 598.432 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"578" 5600019 1 1 0 6 0 0.4637 0.0928 -0.7823 0.7737 0.0181 1.1793 1.6323 0.8275 -1.1481 0.2169 0 250 200 150 557.22 479.806 542.702 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"580" 5600019 0 1 0 6 0 0.052 -0.3184 -0.7823 1.0051 1.8415 1.1793 -0.0568 1.2371 -0.7366 -1.2947 0 250 200 200 490.502 541.235 546.87 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"581" 5600019 0 1 2 6 0 1.8905 -0.8971 2.0987 0.8121 0.662 -0.5813 0.7014 1.2558 -0.7074 -0.6576 0 300 250 300 522.403 452.309 492.591 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"583" 5600019 1 1 0 6 0 -1.4869 0.1971 -0.7823 0.4325 0.0232 -0.6853 0.9547 -0.0053 1.314 0.6402 0 250 200 150 541.231 492.495 484.172 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"584" 5600019 1 1 2 2 0 0.176 0.2342 0.8233 -0.4977 -1.2782 -0.9302 -0.1975 -1.7679 0.2485 0.2127 2 200 250 150 498.745 477.994 527.149 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"585" 5600019 1 1 0 6 0 -0.687 0.9683 -0.7823 0.5771 0.7679 -0.4396 -0.0031 1.1148 -1.1481 -1.0657 0 250 200 150 584.023 532.489 525.914 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"586" 5600019 0 1 0 6 0 -0.687 -0.3184 -0.7823 0.0737 -0.229 -0.4903 0.2453 0.8851 -0.7366 -0.6576 0 250 200 200 574.978 608.322 623.794 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"587" 5600019 0 1 0 5 0 0.8207 -0.5552 -0.7823 0.6083 -0.0455 1.1793 0.5363 0.3238 -0.1206 -0.6576 0 200 200 150 522.275 475.382 479.591 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"588" 5600019 1 1 2 5 0 0.0208 -0.9298 1.1318 -0.0174 -0.229 1.1793 0.1826 0.4094 -1.6031 -1.3939 2 200 250 150 438.686 478.682 501.674 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"591" 5600019 1 1 0 6 0 -0.4342 -0.47 0.2907 0.3026 -1.8696 -0.1357 1.0948 0.9398 -1.8358 -0.6576 0 250 200 200 551.113 528.468 558.443 23 11.6585 -0.4526 0.21 -0.0444 0.1104
"592" 5600019 0 1 0 6 0 -1.8939 0.4951 -0.7823 0.1457 0.311 -0.4903 0.0143 0.8968 -0.3172 1.0346 0 200 200 150 555.319 580.818 566.369 23 11.6585 -0.4526 0.21 -0.0444 0.1104
