"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "joy_read" "pisa_difficulty" "competitiveness" "fear_failure" "resilience" "belonging" "bullied" "home_poss" "cult_poss" "edu_resources" "family_wealth" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav"
"5718" 4000256 0 1 148 4 0 -1.7421 NA NA NA -3.0556 -0.7979 0.6725 -0.8929 -0.5158 -1.0118 -0.5216 -0.7407 -1.4387 -1.5824 150 150 200 480.157 470.183 494.23 28 1.6863 1.3765 0.5577 1.1337
"5719" 4000256 0 1 148 6 0 0.2694 -1.272 -0.2661 -1.1597 1.1497 0.9683 -0.7823 -0.305 -0.3076 -0.1357 -0.7168 0.6796 -1.8358 1.0346 150 150 400 479.665 451.533 424.335 28 1.6863 1.3765 0.5577 1.1337
"5720" 4000256 0 2 663 5 0 -1.9715 -1.272 2.0054 1.8905 -0.0614 1.4903 -0.7823 0.4242 0.3647 1.1793 0.407 -0.1174 -0.3584 0.6364 135 135 90 404.459 390.095 344.953 28 1.6863 1.3765 0.5577 1.1337
"5721" 4000256 1 2 140 4 1 -0.1672 -0.0545 -0.8279 -0.687 -0.3117 -1.2576 NA 1.3389 1.3873 1.1793 0.7052 -0.3011 -0.5817 -1.5824 NA NA NA 413.437 399.927 466.205 28 1.6863 1.3765 0.5577 1.1337
"5722" 4000256 1 1 105 6 1 0.5286 1.9717 -0.4112 1.3423 -1.0026 -1.6499 1.203 0.039 1.1335 1.1793 -0.3982 0.8871 -1.1481 -1.5824 135 135 90 382.478 282.512 355.556 28 1.6863 1.3765 0.5577 1.1337
"5723" 4000256 1 2 802 4 0 -0.6483 0.2705 -0.6888 -0.7985 -0.5176 -0.3604 -0.7823 -0.089 -0.2043 0.1806 -0.2375 -0.8816 -1.4387 -1.6688 150 150 150 463.422 404.286 412.761 28 1.6863 1.3765 0.5577 1.1337
"5724" 4000256 0 1 148 6 0 -1.9715 0.2705 -0.2047 -0.4342 1.6219 0.9423 -0.7823 0.3877 1.1335 -0.1357 -0.2538 1.0377 -0.2023 0.6364 150 150 200 527.834 574.447 542.215 28 1.6863 1.3765 0.5577 1.1337
"5725" 4000256 1 2 148 6 0 NA NA NA NA 2.3693 NA NA 1.0289 0.6929 1.1793 0.8191 1.3476 NA NA NA NA NA 400.37 305.628 338.582 28 1.6863 1.3765 0.5577 1.1337
"5726" 4000256 0 1 148 6 0 -0.6464 -1.272 2.0054 0.855 2.3693 0.4458 -0.7823 0.9931 1.8303 1.1793 -0.2205 1.3418 1.314 1.0346 200 150 450 630.196 728.009 605.92 28 1.6863 1.3765 0.5577 1.1337
"5727" 4000256 1 2 802 6 0 1.7916 -1.272 -2.345 -0.13 -1.0586 -0.6913 -0.7823 0.607 1.8303 -0.1357 -0.2657 0.9684 -0.4377 -0.67 150 150 250 632.994 511.312 558.491 28 1.6863 1.3765 0.5577 1.1337
"5728" 4000256 0 1 148 5 0 2.6131 -1.272 1.2643 0.4637 0.3858 0.2243 -0.7823 0.5884 1.8303 1.1793 -0.4898 0.3844 0.7015 1.0346 150 150 300 604.35 571.183 539.461 28 1.6863 1.3765 0.5577 1.1337
"5729" 4000256 0 2 802 NA 0 -1.7421 -0.6451 -0.5707 -1.8939 0.4152 -0.0358 -0.7823 0.2238 -0.1308 1.1793 0.0757 -0.1789 -1.3345 1.0346 200 150 100 499.145 443.959 431.643 28 1.6863 1.3765 0.5577 1.1337
"5730" 4000256 0 2 148 4 0 -0.1922 -1.272 0.1956 -0.2006 -0.4684 -0.1858 0.8615 0.915 1.8303 -0.1357 0.1713 0.4375 -1.5447 1.0346 150 150 100 575.298 537.201 475.666 28 1.6863 1.3765 0.5577 1.1337
"5731" 4000256 0 1 148 5 0 -0.9223 -1.272 -1.7664 -0.13 0.7251 0.9683 -0.7823 0.6024 0.4363 1.1793 0.4719 0.2068 -0.5488 0.6402 200 150 200 537.828 509.024 496.889 28 1.6863 1.3765 0.5577 1.1337
"5732" 4000256 0 1 148 3 0 -1.9715 -1.272 -0.6888 -1.8939 0.7657 0.6879 -0.7823 -0.4928 -0.7725 1.1793 -0.3877 -0.5266 0.481 -0.6576 150 150 350 492.863 474.975 421.769 28 1.6863 1.3765 0.5577 1.1337
"5733" 4000256 1 1 148 6 0 NA NA NA NA NA NA NA 0.1438 0.6411 0.031 -0.4359 0.8812 -0.5575 NA NA NA NA 533.815 444.381 563.073 28 1.6863 1.3765 0.5577 1.1337
"5734" 4000256 0 2 663 5 0 -0.3253 -1.272 -0.8705 0.1097 -1.0352 -1.1704 1.1625 -0.9256 -0.0367 -0.6122 -0.9141 -0.7693 -0.8065 1.0346 150 150 100 503.137 402.034 453.346 28 1.6863 1.3765 0.5577 1.1337
"5735" 4000256 1 1 148 6 1 -2.7114 -1.272 0.3045 -1.8939 2.3693 2.7249 0.8233 0.0785 0.8029 -0.1357 -0.9649 -0.148 -2.7106 NA 200 150 300 557.473 563.681 542.858 28 1.6863 1.3765 0.5577 1.1337
"5736" 4000256 1 3 802 6 0 -0.6146 -1.272 -0.4112 -1.8939 2.3693 0.3622 -0.7823 -0.4095 0.1121 -1.0118 -0.2864 0.5182 1.314 0.3622 150 150 100 665.138 636.145 676.875 28 1.6863 1.3765 0.5577 1.1337
"5737" 4000256 0 1 663 5 0 NA -1.272 -0.9372 0.5949 -0.8277 -0.9879 NA 0.9384 1.8303 1.1793 0.2529 0.6979 -2.7106 1.0346 NA NA NA 420.427 277.485 369.312 28 1.6863 1.3765 0.5577 1.1337
"5738" 4000256 0 2 663 5 0 2.6131 -1.272 -0.9792 0.4637 -0.1433 -0.5719 0.1462 -0.4701 0.2519 -0.6853 -0.7667 -0.6659 0.7628 1.0346 150 150 300 537.338 591.82 549.015 28 1.6863 1.3765 0.5577 1.1337
"5739" 4000256 1 2 802 4 0 2.6131 -1.272 0.7871 -0.4342 1.217 -3.2367 0.2907 -0.1307 0.2519 -0.1357 -0.2837 -1.3491 -2.7106 -0.6576 200 250 250 399.935 339.988 338.578 28 1.6863 1.3765 0.5577 1.1337
"5740" 4000256 1 1 148 5 0 -1.352 -0.8863 1.1811 -0.9823 -0.0129 0.6401 0.2907 0.7163 0.1497 -0.1357 1.7217 0.0332 -1.2907 0.2127 200 150 250 512.419 463.543 478.577 28 1.6863 1.3765 0.5577 1.1337
"5741" 4000256 1 1 148 6 0 -1.6062 0.2705 -0.733 -0.687 -0.4531 0.4503 0.2907 0.6511 0.5027 -0.1357 0.8586 0.7501 -0.3882 -0.6576 165 165 385 459.893 453.612 388.821 28 1.6863 1.3765 0.5577 1.1337
"5742" 4000256 0 1 148 5 0 -1.6062 -1.272 -0.8279 -0.5722 -0.8738 0.6818 -0.7823 0.5251 -0.2692 1.1793 0.8117 0.4528 0.7015 0.6364 150 150 250 486.196 509.342 463.208 28 1.6863 1.3765 0.5577 1.1337
"5743" 4000256 0 1 148 5 0 -1.4526 -0.6346 -0.2047 1.8905 -2.54 -0.2159 0.2907 -0.2228 -0.1308 -0.1357 -0.4006 0.421 1.314 1.0346 150 150 400 509 498.798 535.057 28 1.6863 1.3765 0.5577 1.1337
"5744" 4000256 0 1 148 5 1 -0.4813 0.7192 -0.6888 0.1097 0.4152 -0.8765 NA -1.5352 -0.7148 -1.3835 -1.1979 -0.9196 -1.8358 0.6364 180 180 120 397.333 468.464 460.03 28 1.6863 1.3765 0.5577 1.1337
"5745" 4000256 0 1 148 6 0 -0.3955 0.2705 -0.9372 1.4083 -0.1244 -0.3692 -0.7823 0.937 1.8303 1.1793 -0.133 1.2809 0.7015 1.0346 200 150 250 518.754 526.94 495.068 28 1.6863 1.3765 0.5577 1.1337
"5746" 4000256 1 1 148 6 0 0.391 -0.8863 0.7871 0.8794 -0.8738 0.0672 1.4812 0.615 1.3873 1.1793 -0.3904 1.0341 -0.7366 0.2169 150 150 300 719.48 681.5 633.492 28 1.6863 1.3765 0.5577 1.1337
"5747" 4000256 1 1 148 6 0 -1.9715 -1.272 -0.9792 -0.9295 -0.5536 0.2243 -0.7823 0.1142 1.0161 0.1806 -0.4293 0.919 -2.7106 0.2169 150 150 300 521.479 370.044 393.159 28 1.6863 1.3765 0.5577 1.1337
"5748" 4000256 0 2 148 6 0 0.6934 -1.272 0.7871 -0.1748 0.7034 -0.4509 1.1928 0.1509 1.8303 -0.6853 -0.4898 0.9854 -0.3673 -1.1817 150 200 200 583.465 534.816 510.248 28 1.6863 1.3765 0.5577 1.1337
"5749" 4000256 0 1 148 6 0 1.7513 -0.6346 -1.5513 -0.4939 0.3444 0.1935 -0.7823 0.4071 1.0161 -0.6122 -0.3199 0.9461 0.7628 1.0346 150 150 150 532.403 616.682 556.187 28 1.6863 1.3765 0.5577 1.1337
"5750" 4000257 1 2 663 5 0 -0.3875 0.2705 1.2643 0.052 2.3693 -0.3086 0.2907 -1.0837 -1.8538 -0.1357 -1.2072 -0.5546 0.2148 0.3586 420 210 105 449.914 322.459 364.605 18 -1.4212 -1.8617 0.8153 0.9028
"5751" 4000257 1 1 148 3 0 -0.4249 -1.272 0.3709 0.3335 -1.4832 -0.4911 -0.7823 0.7621 0.4363 1.1793 0.6012 -0.1111 0.4522 NA 250 150 300 512.848 460.8 435.961 18 -1.4212 -1.8617 0.8153 0.9028
"5752" 4000257 1 2 663 3 0 -0.4622 0.5206 -2.345 -1.8939 2.3693 0.4893 NA -0.6151 -0.2006 -0.6853 -0.0818 -0.4175 -1.4166 1.0346 NA NA NA 395.59 399.462 419.672 18 -1.4212 -1.8617 0.8153 0.9028
"5753" 4000257 1 1 148 3 0 -0.3571 -1.272 -0.3247 -1.8939 1.1497 1.4685 -0.7823 -0.32 -0.7725 -0.9386 0.1307 -0.8827 0.4522 0.6364 400 100 500 573.522 576.783 537.06 18 -1.4212 -1.8617 0.8153 0.9028
"5754" 4000257 0 1 148 6 0 -0.8176 0.2705 -2.345 -0.687 0.8854 -0.0845 -0.7823 0.3993 -1.8538 1.1793 1.2374 1.0713 -1.2443 1.0346 300 100 0 494.416 375.908 361.851 18 -1.4212 -1.8617 0.8153 0.9028
"5755" 4000257 1 1 148 6 0 -1.3532 -0.4143 2.0054 1.0671 1.1777 -0.1769 -0.7823 0.9035 -0.0367 -0.1357 1.5226 0.8203 1.314 0.6364 250 150 250 425.671 290.237 400.868 18 -1.4212 -1.8617 0.8153 0.9028
"5756" 4000257 0 1 148 3 0 -1.3214 -1.272 -0.9372 -0.9823 -0.5176 -0.0553 -0.7823 -0.0626 -1.8538 0.0477 1.009 -0.73 0.7015 0.6402 360 360 1200 340.621 462.735 338.933 18 -1.4212 -1.8617 0.8153 0.9028
"5757" 4000257 1 NA 999 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 352.534 311.501 368.173 18 -1.4212 -1.8617 0.8153 0.9028
"5758" 4000257 1 1 148 3 0 -1.9715 -1.272 -0.5707 0.1097 -0.0614 -0.6869 1.1625 0.1856 -0.7725 -0.6122 1.0357 -0.813 0.2485 1.0346 180 180 270 497.595 463.022 496.107 18 -1.4212 -1.8617 0.8153 0.9028
"5759" 4000257 1 1 148 3 0 -1.4526 -1.272 -0.5229 -0.4342 0.3858 2.7249 -0.7823 1.4866 0.7878 -0.6122 2.7434 -0.1492 -0.5488 -0.6576 200 150 600 487.273 382.323 490.791 18 -1.4212 -1.8617 0.8153 0.9028
"5760" 4000257 1 1 148 5 1 0.6816 -1.272 -0.7163 -0.9295 2.3693 0.4402 0.8615 2.0076 1.3873 1.1793 1.8342 0.9649 -1.2881 1.0346 200 100 1000 563.97 563.867 530.15 18 -1.4212 -1.8617 0.8153 0.9028
"5761" 4000257 1 1 148 3 0 -2.7114 -1.272 -0.8279 -0.687 0.4021 0.3241 -0.7823 0.6083 -0.2006 -0.1357 1.3175 -0.0728 -2.7106 0.2127 200 250 600 483.681 496.246 474.161 18 -1.4212 -1.8617 0.8153 0.9028
"5762" 4000257 1 1 148 5 0 -0.5286 -0.7816 0.4352 -1.4869 0.4152 -0.1903 0.8233 0.4168 -0.0367 -0.1357 0.696 -0.1206 1.314 0.2169 300 150 1200 513.929 454.108 556.556 18 -1.4212 -1.8617 0.8153 0.9028
"5763" 4000257 1 1 148 3 0 -1.6062 1.0962 -0.9792 0.8207 -0.0614 0.319 0.8615 1.3782 1.8303 1.1793 0.5666 -0.1641 1.314 1.0346 250 100 NA 394.552 412.485 407.533 18 -1.4212 -1.8617 0.8153 0.9028
"5764" 4000257 1 1 148 4 0 -2.7114 -1.272 0.7871 1.3423 -0.0614 2.7249 NA 1.0063 0.5522 1.1793 0.9733 0.1172 0.4522 1.0346 NA NA NA 346.938 360.093 369.123 18 -1.4212 -1.8617 0.8153 0.9028
"5765" 4000257 1 1 148 3 0 -1.352 0.2705 -0.6888 0.052 -0.7997 -0.3184 -0.7823 0.5403 0.1497 1.1793 0.3391 -0.2357 -0.9734 -1.1847 300 100 500 561.964 490.459 555.761 18 -1.4212 -1.8617 0.8153 0.9028
"5766" 4000257 1 1 148 5 0 -1.352 0.7192 2.0054 1.8905 0.4021 0.319 0.2907 0.8678 1.0161 -0.1357 0.8561 0.1099 0.0483 1.0346 250 100 250 541.817 464.933 462.412 18 -1.4212 -1.8617 0.8153 0.9028
"5767" 4000257 1 1 148 3 1 -2.7114 -1.272 -0.357 -0.862 2.3693 0.9683 -0.7823 -0.2785 0.0038 0.0477 -0.135 -0.5822 -1.8358 NA NA NA NA 419.775 339.818 355.223 18 -1.4212 -1.8617 0.8153 0.9028
"5768" 4000257 1 1 148 5 0 0.2602 -1.272 0.6314 -0.7592 0.523 0.6987 -0.7823 0.5474 1.1335 -1.0118 0.7804 0.1835 -1.1176 0.5029 400 100 0 498.79 499.604 422.649 18 -1.4212 -1.8617 0.8153 0.9028
"5769" 4000257 1 1 148 4 0 -1.1538 -0.6346 -0.2661 -0.9823 0.0691 -0.4701 NA -0.2604 0.5522 -0.1357 -0.8352 -0.7809 -0.6262 0.2169 NA NA NA 542.767 485.513 527.361 18 -1.4212 -1.8617 0.8153 0.9028
"5770" 4000257 1 2 663 5 0 -1.1051 -1.272 2.0054 -0.4342 1.217 2.7249 NA 1.8198 1.8303 1.1793 1.7217 0.311 1.314 1.0346 200 100 0 475.139 384.795 392.57 18 -1.4212 -1.8617 0.8153 0.9028
"5771" 4000257 1 2 148 3 0 -0.5753 -0.0545 1.2643 0.052 0.4793 -0.9836 1.7926 1.3025 1.1335 1.1793 0.8658 -0.2271 1.314 1.0346 250 100 1600 466.252 426.775 462.569 18 -1.4212 -1.8617 0.8153 0.9028
"5772" 4000257 1 1 313 6 0 NA -1.272 -2.345 -1.2319 -3.1675 NA NA 0.0221 -1.8538 -2.2097 1.7217 0.9638 -2.7106 -2.4468 NA NA NA 445.632 315.984 308.984 18 -1.4212 -1.8617 0.8153 0.9028
"5773" 4000257 1 1 148 3 0 -0.4556 0.7192 -0.2047 -0.687 -0.7622 -0.3184 0.2907 1.568 0.8444 1.1793 1.4646 0.0662 -0.6587 -0.6576 300 150 400 551.842 524.018 484.732 18 -1.4212 -1.8617 0.8153 0.9028
"5774" 4000257 0 1 148 3 0 -0.021 -0.0545 -0.6888 -0.687 -0.4684 -0.4509 -0.7823 -0.1443 0.0949 -1.0118 -0.0397 -0.2577 -0.1206 1.0346 200 100 150 552.559 538.718 510.528 18 -1.4212 -1.8617 0.8153 0.9028
"5775" 4000257 1 1 148 3 0 2.6131 -1.272 -0.5707 -0.7592 2.3693 -0.6843 1.4721 1.4343 1.3873 -0.1357 0.921 0.2806 -0.2023 1.0346 300 100 350 644.402 669.159 665.97 18 -1.4212 -1.8617 0.8153 0.9028
"5776" 4000257 0 1 148 3 0 -0.3955 -1.272 NA NA NA 0.2018 NA 0.2988 0.288 -0.1357 0.2524 -0.0769 NA NA NA NA NA 411.776 375.509 414.638 18 -1.4212 -1.8617 0.8153 0.9028
"5777" 4000257 1 1 148 4 0 -0.5311 -1.272 2.0054 -0.4342 -0.0614 1.4685 -0.7823 -0.0566 -1.2648 -0.4903 0.7481 -0.3746 -0.5 -0.6576 200 200 0 546.638 477.956 495.752 18 -1.4212 -1.8617 0.8153 0.9028
"5778" 4000257 1 1 148 3 1 -1.0322 1.1904 0.1956 0.4637 2.3693 2.7249 -0.7823 -0.3652 -0.6072 -1.2622 -0.0075 -0.3918 -0.7366 0.2127 330 165 550 403.77 379.828 413.529 18 -1.4212 -1.8617 0.8153 0.9028
"5779" 4000257 0 1 148 5 0 -1.7421 -0.4593 1.2643 -1.4869 1.6438 2.7249 -0.7823 0.1715 -0.5158 -1.0118 1.4646 -0.2739 0.3485 1.0346 NA NA NA 502.88 517.204 496.67 18 -1.4212 -1.8617 0.8153 0.9028
"5780" 4000257 1 1 140 3 0 -1.793 1.4221 2.0054 -1.8939 1.217 1.4903 1.8368 -0.797 0.2519 -1.3311 -0.7428 -1.1547 1.314 0.5029 NA NA NA 381.499 376.605 374.51 18 -1.4212 -1.8617 0.8153 0.9028
"5781" 4000257 1 1 148 3 0 -0.9223 -1.272 -1.1146 -0.687 -3.1675 -0.5009 0.2308 -0.729 -0.2006 -0.6122 -0.3752 -0.9666 1.314 -0.6576 150 150 150 441.264 409.41 459.558 18 -1.4212 -1.8617 0.8153 0.9028
"5782" 4000257 1 1 148 NA 0 -0.511 0.2705 -0.733 -0.687 -0.4531 -0.3184 -0.7823 -0.5741 0.5027 -0.1357 -0.9207 -0.4663 0.7015 0.6364 225 90 NA 485.406 387.435 451.951 18 -1.4212 -1.8617 0.8153 0.9028
"5783" 4000258 1 1 148 6 0 -1.3532 NA -0.8279 -0.6133 -1.0089 -0.9453 -0.7823 0.4157 -0.2006 -0.6122 1.7217 0.1194 1.314 1.0346 600 300 300 423.898 329.076 424.842 13 -1.4212 -1.8617 0.1795 -1.419
"5784" 4000258 1 1 148 5 0 -2.7114 -0.6451 2.0054 -0.4342 1.6438 0.9782 -0.7823 0.4526 0.4363 -0.1357 0.5631 -0.0658 -0.7074 1.0346 250 150 250 518.875 532.165 472.476 13 -1.4212 -1.8617 0.1795 -1.419
"5785" 4000258 1 1 148 6 0 0.0429 -1.272 -2.345 -0.687 -0.0899 -1.1309 -0.7823 -0.3316 -0.6072 -0.6122 -0.159 0.68 1.314 -1.5824 NA NA 270 510.051 450.279 503.926 13 -1.4212 -1.8617 0.1795 -1.419
"5786" 4000258 1 2 140 3 0 0.7639 -1.272 -0.8279 -0.4342 0.7877 -1.2795 0.7703 0.3471 1.1335 1.1793 0.1475 -0.713 1.314 1.0346 1705 1705 1705 453.561 319.045 382.251 13 -1.4212 -1.8617 0.1795 -1.419
"5787" 4000258 1 1 148 6 0 -1.0727 0.2705 1.2643 -1.4869 1.6438 0.9517 2.07 0.3418 0.0346 1.1793 0.6222 0.563 1.314 1.0346 150 150 1400 560.142 496.144 466.443 13 -1.4212 -1.8617 0.1795 -1.419
"5788" 4000258 1 1 148 5 0 0.5915 0.2705 0.1956 -0.687 -0.0614 -0.6659 1.1625 -0.4412 0.0038 1.1793 -0.7821 0.2073 -2.7106 -0.6576 325 195 NA 489.865 422.966 453.622 13 -1.4212 -1.8617 0.1795 -1.419
"5789" 4000258 1 1 148 5 0 -2.7114 -0.2888 -0.0326 0.4637 -0.0614 -0.9111 1.8016 -0.6749 -1.2648 -1.2793 0.1654 -0.597 0.7015 -0.6576 200 200 200 531.386 463.783 461.229 13 -1.4212 -1.8617 0.1795 -1.419
"5790" 4000258 1 1 148 5 0 -0.6146 -1.272 1.2643 -0.1748 1.1651 -0.0264 0.2907 2.3538 1.8303 1.1793 1.5892 0.6934 -1.0628 1.0346 440 220 110 559.9 507.838 475.3 13 -1.4212 -1.8617 0.1795 -1.419
"5791" 4000258 1 1 663 4 0 -0.2704 1.0453 -0.5707 -0.4342 -0.7997 0.0348 -0.7823 -0.7971 -1.8538 -0.6853 -0.1279 -0.5365 -1.1481 -0.6576 330 220 275 485.522 381.8 394.111 13 -1.4212 -1.8617 0.1795 -1.419
"5792" 4000258 1 1 148 6 0 -2.7114 -1.272 -1.0457 -1.8939 2.3693 -0.7204 0.2907 1.7245 1.8303 1.1793 1.0958 1.3219 -1.1481 NA NA NA NA 557.277 407.236 439.496 13 -1.4212 -1.8617 0.1795 -1.419
"5793" 4000258 1 1 148 3 0 0.2694 -0.5536 -0.2661 -0.13 0.7657 -0.4121 -0.7823 0.0916 0.655 1.1793 -0.5216 -0.1529 -0.7074 0.2127 250 150 0 629.319 561.898 571.159 13 -1.4212 -1.8617 0.1795 -1.419
"5794" 4000258 1 1 802 5 0 -0.6661 0.2705 0.1956 -0.687 -1.0884 0.9683 0.7294 1.3953 1.1335 1.1793 0.8191 0.8211 0.1694 1.0346 NA NA NA 480.031 419.808 490.358 13 -1.4212 -1.8617 0.1795 -1.419
"5795" 4000258 1 1 148 3 0 -1.9715 -0.2888 1.1811 -0.4939 0.7251 0.6818 -0.7823 0.0057 -1.8538 -0.1357 0.8102 -0.263 0.039 0.3586 220 165 220 499.535 481.543 451.451 13 -1.4212 -1.8617 0.1795 -1.419
"5796" 4000258 1 1 148 3 0 -1.3532 -1.272 -0.8705 -0.687 1.6438 0.9683 -0.7823 0.7188 0.5522 1.1793 0.808 0.5825 -0.2023 1.0346 250 200 NA 531.686 471.835 479.588 13 -1.4212 -1.8617 0.1795 -1.419
"5797" 4000258 1 1 148 5 0 -1.0699 -0.6346 -0.2047 -0.4342 -0.0614 -0.2159 -0.7823 0.2249 0.1785 -0.1357 0.5765 0.3258 0.4394 1.0346 300 200 250 491.742 492.859 475.778 13 -1.4212 -1.8617 0.1795 -1.419
"5798" 4000258 1 3 802 5 0 -1.3532 NA NA -0.3009 -3.1675 -0.1769 1.203 -0.3773 -0.5158 -1.5532 0.7352 0.1919 NA -1.5847 NA NA NA 355.21 358.035 346.896 13 -1.4212 -1.8617 0.1795 -1.419
"5799" 4000258 1 1 148 3 0 1.9003 1.6524 -0.5707 -0.3799 -1.2987 -0.8997 1.4454 -1.0273 -1.8538 -0.1357 -0.6157 -1.1691 -0.3971 -0.6576 NA NA NA 424.752 405.955 404.443 13 -1.4212 -1.8617 0.1795 -1.419
"5800" 4000258 1 1 148 6 0 -2.7114 -0.2888 0.7871 0.4637 -0.7622 -0.3184 0.2907 0.9692 -0.6072 1.1793 1.7217 0.3537 -2.7106 0.6364 330 165 110 536.408 483.587 523.081 13 -1.4212 -1.8617 0.1795 -1.419
"5801" 4000258 1 1 148 4 0 -1.352 -0.5536 2.0054 -0.3799 0.0156 0.6818 -0.7823 0.0953 -0.5158 -0.1357 0.1713 -0.1969 0.7015 1.0346 180 180 90 421.306 404.254 396.923 13 -1.4212 -1.8617 0.1795 -1.419
"5802" 4000258 0 1 148 5 0 1.2316 -0.2888 -0.5707 -0.0845 -0.096 2.7249 0.2907 0.4016 0.8775 -0.8937 0.0324 0.262 0.7628 1.0346 250 150 150 497.643 487.457 424.755 13 -1.4212 -1.8617 0.1795 -1.419
"5803" 4000258 1 1 148 3 1 -0.2021 -1.272 2.0054 -1.8939 -0.4951 -0.6613 2.0327 0.8113 0.9421 1.1793 0.5583 -0.3544 1.314 0.5029 400 300 200 449.136 383.013 377.962 13 -1.4212 -1.8617 0.1795 -1.419
"5804" 4000258 1 1 148 3 0 0.0977 -1.272 0.571 0.052 0.3858 -0.5635 0.2907 -0.5804 -1.8538 -0.1357 -0.3061 -1.1657 -1.1481 0.5029 250 150 300 635.519 619.637 591.885 13 -1.4212 -1.8617 0.1795 -1.419
"5805" 4000258 1 1 148 4 0 -1.9715 0.2705 -0.2047 -0.2006 -1.3068 -0.7764 -0.7823 -0.6845 0.0346 -1.0118 -0.327 -0.754 -0.9828 -1.8624 250 150 300 485.119 442.899 427.578 13 -1.4212 -1.8617 0.1795 -1.419
"5806" 4000258 1 1 148 5 0 -1.352 0.2705 1.1811 -0.687 -0.096 0.4846 0.8233 0.2608 0.288 -0.1357 0.2117 0.7603 -0.2023 -1.0657 300 300 200 520.474 512.352 451.395 13 -1.4212 -1.8617 0.1795 -1.419
"5807" 4000258 1 1 148 5 0 -0.0254 -1.272 0.1956 -0.6133 -1.4753 -1.0014 NA -0.5909 -1.8538 -0.1357 -0.0512 0.1732 0.039 NA NA NA NA 468.916 451.423 448.55 13 -1.4212 -1.8617 0.1795 -1.419
"5808" 4000258 1 1 148 6 0 -2.7114 -0.6451 2.0054 -0.2006 -0.6234 -1.282 NA 0.4974 1.8303 -0.6122 0.0324 0.6288 1.314 NA NA NA NA 579.436 490.816 491.373 13 -1.4212 -1.8617 0.1795 -1.419
"5809" 4000258 1 1 148 3 0 1.4205 -0.6346 -0.8279 -0.1748 -0.144 0.3057 -0.7823 0.943 -0.1308 -0.1357 1.7217 0.4215 -1.1176 -2.0819 200 150 0 593.674 561.356 568.993 13 -1.4212 -1.8617 0.1795 -1.419
"5810" 4000258 1 2 148 4 0 -0.5262 -0.8863 0.4352 -0.7592 -0.4684 1.4903 1.7405 -0.3598 0.041 0.7604 -0.5168 -1.1714 0.4522 0.6364 NA NA NA 437.924 415.383 361.881 13 -1.4212 -1.8617 0.1795 -1.419
"5811" 4000258 1 1 148 3 0 -1.3532 0.2705 -0.2047 -0.7592 0.7396 0.9517 NA 0.391 0.4231 -0.6853 0.592 -0.6361 -0.7074 -0.6576 200 200 400 622.426 548.283 621.048 13 -1.4212 -1.8617 0.1795 -1.419
"5812" 4000258 1 1 148 5 0 -1.793 -0.7816 -0.4112 0.4637 -0.0614 -1.4986 NA -0.3778 -0.5158 -0.6122 0.2001 -0.4753 -0.0862 NA NA NA NA 505.457 448.087 492.368 13 -1.4212 -1.8617 0.1795 -1.419
"5813" 4000259 0 1 148 5 1 -1.1538 -1.272 0.4978 -0.1558 -1.321 1.4903 -0.7823 0.506 0.3676 1.1793 0.4135 0.3295 -0.0037 -1.4926 200 200 300 467.481 506.824 486.518 23 -0.3123 -0.2458 0.6342 0.2266
"5814" 4000259 1 3 663 2 0 -0.1119 0.9059 -0.8279 -0.2459 -1.2423 -0.8744 1.1625 -1.7006 -0.7725 -0.9057 -1.5641 -2.156 -0.1719 -1.5847 200 200 100 328.196 329.076 340.897 23 -0.3123 -0.2458 0.6342 0.2266
"5815" 4000259 1 3 148 4 0 -0.2704 2.0692 -1.4383 0.4637 -1.449 -0.7189 NA -1.0295 0.6929 -1.0118 -1.582 -1.2582 -0.5488 NA NA NA NA 420.514 381.484 452.607 23 -0.3123 -0.2458 0.6342 0.2266
"5816" 4000259 1 1 148 6 1 -1.3214 -0.6346 -1.7009 -1.8939 0.4398 0.1935 NA -0.1804 1.8303 -0.9386 -1.5101 0.4529 -1.6385 NA NA NA NA 540.28 519.612 541.307 23 -0.3123 -0.2458 0.6342 0.2266
"5817" 4000259 0 2 344 6 0 -0.6714 1.9717 -2.345 1.8905 -3.1675 -0.8244 0.7703 -0.7252 0.1121 -1.9183 -0.1962 -0.1201 0.481 -1.6688 200 200 100 341.666 387.653 350.67 23 -0.3123 -0.2458 0.6342 0.2266
"5818" 4000259 0 3 105 5 1 -1.4526 NA NA NA NA NA NA -1.1005 -0.2658 -0.839 -1.2039 -0.2879 -0.4082 NA NA NA NA 383.013 324.115 338.468 23 -0.3123 -0.2458 0.6342 0.2266
"5819" 4000259 0 3 802 4 1 0.6219 1.4885 0.0385 0.1097 0.0018 -0.2638 NA -2.4472 -1.8538 -1.3525 -2.553 -2.0112 -1.3583 -1.2878 NA NA NA 382.746 314.114 328.117 23 -0.3123 -0.2458 0.6342 0.2266
