"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "stud_teach_ratio" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "teach_multicult" "private"
"1344" 75600048 0 1 0 6 0 0.4637 -0.3184 0.2907 -0.3319 -1.5447 -0.6576 180 180 270 541.537 605.543 611.621 23 11.9179 -0.6924 -1.4551 0.8153 -0.4415 0.3009 "public"
"1345" 75600048 0 2 2 6 0 -1.8939 0.6818 -0.7823 1.104 -0.3673 1.0346 180 180 270 720.929 653.438 728.708 23 11.9179 -0.6924 -1.4551 0.8153 -0.4415 0.3009 "public"
"1347" 75600048 1 1 0 3 0 -1.4869 0.6818 -0.7823 -0.1132 0.7015 0.0224 135 135 405 717.141 588.973 712.887 23 11.9179 -0.6924 -1.4551 0.8153 -0.4415 0.3009 "public"
"1349" 75600048 1 1 0 6 0 -0.13 0.6818 0.2907 1.2069 -0.4795 0.2169 180 180 270 730.377 651.156 727.577 23 11.9179 -0.6924 -1.4551 0.8153 -0.4415 0.3009 "public"
"1350" 75600048 1 1 0 6 0 -0.687 -0.7604 -0.7823 1.5031 -0.2023 0.5029 180 180 180 687.921 698.614 713.893 23 11.9179 -0.6924 -1.4551 0.8153 -0.4415 0.3009 "public"
"1353" 75600048 0 3 2 6 0 1.0671 -0.392 -0.7823 1.0379 -1.5925 -1.9687 135 135 225 631.164 674.084 679.354 23 11.9179 -0.6924 -1.4551 0.8153 -0.4415 0.3009 "public"
"1355" 75600048 0 3 2 5 0 -0.4342 -0.1903 -0.7823 -0.022 -0.6587 1.0346 180 180 270 605.222 700.62 666.676 23 11.9179 -0.6924 -1.4551 0.8153 -0.4415 0.3009 "public"
"1356" 75600048 0 2 2 5 0 -0.687 0.3299 -0.7823 -0.2936 0.3995 1.0346 135 225 450 604.6 459.111 386.997 23 11.9179 -0.6924 -1.4551 0.8153 -0.4415 0.3009 "public"
"1357" 75600048 0 3 0 6 0 -1.1597 -0.1657 -0.7823 0.3207 -1.1846 -0.6576 180 180 315 571.628 557.329 548.308 23 11.9179 -0.6924 -1.4551 0.8153 -0.4415 0.3009 "public"
"1360" 75600048 0 1 0 6 0 -1.1858 0.6987 -0.7823 1.0613 1.314 1.0346 180 180 360 678.594 681.924 660.709 23 11.9179 -0.6924 -1.4551 0.8153 -0.4415 0.3009 "public"
"1361" 75600048 0 1 0 6 0 1.1911 -0.3184 0.2907 1.6466 -0.0037 1.0346 180 180 450 638.865 667.122 638.023 23 11.9179 -0.6924 -1.4551 0.8153 -0.4415 0.3009 "public"
"1362" 75600048 1 1 0 2 0 -0.3799 0.165 -0.7823 -0.2979 -0.5088 1.0346 135 180 270 623.695 597.012 632.861 23 11.9179 -0.6924 -1.4551 0.8153 -0.4415 0.3009 "public"
"1363" 75600049 0 1 2 3 0 -0.687 -0.5665 -0.7823 0.2037 -0.2023 0.2169 300 300 100 589.616 582.068 534.44 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1364" 75600049 1 2 2 3 0 -0.9295 0.9423 1.7405 -0.7458 0.4394 -0.6576 80 160 80 544.258 346.103 419.529 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1365" 75600049 0 3 3 6 0 -0.1558 -0.8245 1.8016 0.8819 0.1694 -1.5824 480 720 0 388.6 301.993 374.138 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1366" 75600049 1 1 2 6 0 -0.687 -0.4415 -0.7823 0.6021 -0.9828 -0.6576 160 240 80 506.888 421.063 392.46 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1367" 75600049 1 2 2 1 0 0.9109 0.4458 0.2907 -2.1818 0.298 -0.6576 80 160 0 456.921 456.282 387.799 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1369" 75600049 1 1 3 5 0 -0.2006 -0.8971 1.1211 -0.0376 -0.2023 -2.4468 80 80 80 537.007 451.517 522.109 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1370" 75600049 1 2 2 6 0 -0.1748 0.0452 -0.7823 0.0596 0.6259 1.0346 80 160 80 442.316 434.631 402.179 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1371" 75600049 1 2 2 5 0 -0.2006 -0.0358 0.2907 0.0825 -0.1931 0.5029 90 225 90 563.229 501.513 476.5 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1372" 75600049 1 1 2 3 0 -0.3799 -0.2143 -0.7823 -0.3146 -0.013 1.0346 120 160 80 569.791 483.201 459.719 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1373" 75600049 1 1 2 4 0 -0.9295 0.3241 1.7405 0.2814 1.314 -1.5824 80 160 400 390.766 309.601 367.662 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1374" 75600049 1 2 2 5 0 0.052 -1.0163 0.2907 -0.2493 1.314 0.2127 80 240 80 459.666 335.809 364.226 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1375" 75600049 0 2 2 5 0 -1.2792 0.6818 -0.7823 0.6619 1.314 1.0346 480 720 240 433.993 514.86 501.549 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1377" 75600049 1 1 2 6 0 1.8905 1.4685 -0.7823 0.9262 1.314 1.0346 240 240 160 478.954 520.225 559.215 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1378" 75600049 0 1 2 4 0 0.4637 -1.31 3.8591 0.3489 -0.2023 0.2127 300 300 100 597.216 608.798 589.711 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1380" 75600049 1 2 2 6 0 0.4637 0.9683 0.8233 0.6085 -1.1481 1.0346 120 160 0 444.952 406.2 407.33 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1381" 75600049 0 1 2 5 0 0.176 -0.4509 -0.7823 0.3047 0.1694 -1.3939 360 360 240 592.048 530.706 533.015 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1382" 75600049 0 1 2 5 0 -0.13 0.165 -0.7823 0.1643 0.1924 1.0346 160 160 80 481.906 428.569 482.384 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1383" 75600049 1 3 2 5 0 0.4637 0.6818 -0.7823 0.1485 1.314 0.6364 90 225 90 507.608 434.688 388.019 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1384" 75600049 0 1 2 6 0 0.8207 -0.3184 0.2907 0.5014 0.1924 1.0346 240 360 120 497.607 396.232 396.48 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1387" 75600049 0 1 2 3 0 1.3423 0.9303 -0.7823 0.1247 0.298 -2.4468 320 480 160 408.169 382.898 405.921 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1388" 75600049 0 3 2 2 0 0.052 2.7249 0.2907 -1.3053 1.314 -0.6576 80 240 80 519.204 409.936 389.976 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1389" 75600049 1 1 3 5 0 1.8905 -0.3184 -0.7823 0.1028 0.3995 -0.6576 80 240 80 405.703 398.112 381.837 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1391" 75600049 0 1 2 6 0 0.052 -1.0306 2.896 0.5898 -0.7968 0.5029 180 180 90 504.625 514.115 478.537 13 5.1765 -0.0672 0.5116 -0.6199 -0.0452 -0.1661 "public"
"1392" 75600050 0 1 0 6 0 -0.13 0.9423 -0.7823 1.3653 1.314 -2.4468 180 135 180 706.39 666.914 627.031 18 9.6429 -0.949 -1.4551 -0.0384 -2.0409 0.9042 "private"
"1394" 75600050 0 1 2 6 0 -0.2006 0.6818 0.7703 1.4094 -0.7074 -0.6576 180 135 180 703.772 639.666 627.064 18 9.6429 -0.949 -1.4551 -0.0384 -2.0409 0.9042 "private"
"1396" 75600050 1 2 2 5 0 -0.687 0.6818 0.2907 -0.5098 -1.0628 0.6364 180 90 270 616.211 535.242 533.367 18 9.6429 -0.949 -1.4551 -0.0384 -2.0409 0.9042 "private"
"1397" 75600050 1 3 3 6 0 -1.2319 0.1853 -0.7823 0.8394 0.7015 0.0224 180 90 270 540.744 461.985 480.705 18 9.6429 -0.949 -1.4551 -0.0384 -2.0409 0.9042 "private"
"1398" 75600050 1 2 2 6 0 1.8905 1.4685 -0.7823 0.7732 1.314 1.0346 360 180 360 446.174 454.199 394.918 18 9.6429 -0.949 -1.4551 -0.0384 -2.0409 0.9042 "private"
"1399" 75600050 0 1 0 6 0 -0.1558 0.9517 -0.7823 1.2618 -0.2441 1.0346 180 135 270 590.663 608.339 595.769 18 9.6429 -0.949 -1.4551 -0.0384 -2.0409 0.9042 "private"
"1400" 75600050 1 2 2 6 0 1.8905 0.0638 0.2907 1.1046 1.314 -1.0657 180 90 270 576.955 563.708 627.17 18 9.6429 -0.949 -1.4551 -0.0384 -2.0409 0.9042 "private"
"1401" 75600051 0 1 0 6 0 -0.6133 -0.0845 1.4093 0.8755 -0.4377 0.2127 90 135 135 502.103 475.156 441.025 18 11.9661 0.4292 0.028 -0.3261 0.2266 0.9042 "public"
"1402" 75600051 0 2 2 0 0 -0.3288 0.4846 -0.7823 -2.3597 1.314 0.5029 180 225 90 568.401 586.189 565.256 18 11.9661 0.4292 0.028 -0.3261 0.2266 0.9042 "public"
"1403" 75600051 1 1 2 4 0 -0.3799 -0.4217 0.2907 -0.3207 -1.3684 -1.1869 180 225 90 487.639 448.872 462.844 18 11.9661 0.4292 0.028 -0.3261 0.2266 0.9042 "public"
"1404" 75600051 0 1 0 2 0 1.8905 0.0348 0.2907 -0.3591 0.7015 1.0346 180 270 90 489.584 536.749 541.378 18 11.9661 0.4292 0.028 -0.3261 0.2266 0.9042 "public"
"1405" 75600051 0 2 2 4 0 -0.2006 0.6818 0.2907 -0.8785 -1.8358 -1.3914 180 180 0 483.433 542.31 516.389 18 11.9661 0.4292 0.028 -0.3261 0.2266 0.9042 "public"
"1406" 75600051 1 3 2 6 0 -1.4869 2.7249 0.8233 0.8988 -0.6298 1.0346 180 180 0 462.946 469.992 474.874 18 11.9661 0.4292 0.028 -0.3261 0.2266 0.9042 "public"
"1407" 75600051 1 3 2 5 0 -1.8939 0.6818 -0.7823 0.1194 1.314 1.0346 200 250 150 411.79 468.952 430.84 18 11.9661 0.4292 0.028 -0.3261 0.2266 0.9042 "public"
"1409" 75600051 0 2 2 4 0 -1.1858 0.3241 -0.7823 -1.1116 -1.2781 0.6364 180 225 90 493.072 445.706 463.495 18 11.9661 0.4292 0.028 -0.3261 0.2266 0.9042 "public"
"1410" 75600051 0 1 0 3 0 -0.3799 0.6818 -0.7823 -0.2355 -0.6262 1.0346 180 180 135 554.157 589.105 557.779 18 11.9661 0.4292 0.028 -0.3261 0.2266 0.9042 "public"
"1411" 75600051 0 1 0 6 0 0.8794 0.4704 0.2907 1.1994 -1.415 0.2169 180 180 135 518.556 453.211 492.031 18 11.9661 0.4292 0.028 -0.3261 0.2266 0.9042 "public"
"1417" 75600052 1 1 0 1 1 -0.687 0.2929 0.2907 -1.998 0.2148 0.2169 180 180 90 417.378 360.23 338.911 13 14.8197 -0.3155 0.4427 -0.8074 -0.1241 -0.1868 "public"
"1418" 75600052 1 1 0 3 0 -0.9295 -0.9879 1.1625 -0.6264 1.314 -1.5824 225 225 225 518.182 489.574 469.859 13 14.8197 -0.3155 0.4427 -0.8074 -0.1241 -0.1868 "public"
"1419" 75600052 1 1 0 5 1 -0.687 0.9423 -0.7823 0.7042 0.7628 1.0346 180 225 225 590.806 551.292 517.732 13 14.8197 -0.3155 0.4427 -0.8074 -0.1241 -0.1868 "public"
"1421" 75600052 1 3 0 6 0 1.0944 0.0348 1.5082 -0.3297 1.314 -1.5847 270 270 360 361.558 391.164 464.933 13 14.8197 -0.3155 0.4427 -0.8074 -0.1241 -0.1868 "public"
"1426" 75600052 1 1 0 6 0 0.052 -0.763 1.4812 -0.0604 0.3485 -1.3914 180 225 90 448.223 456.254 481.692 13 14.8197 -0.3155 0.4427 -0.8074 -0.1241 -0.1868 "public"
"1427" 75600052 0 3 2 1 0 -1.8939 -1.2136 0.2907 -1.566 1.314 1.0346 225 180 360 487.956 473.333 484.133 13 14.8197 -0.3155 0.4427 -0.8074 -0.1241 -0.1868 "public"
"1428" 75600052 0 1 0 6 0 -0.3799 0.6818 0.8615 1.3557 0.2048 1.0346 225 180 90 541.153 548.673 513.857 13 14.8197 -0.3155 0.4427 -0.8074 -0.1241 -0.1868 "public"
"1435" 75600052 0 1 0 5 0 -0.9295 1.4903 0.1462 -0.6256 -0.9422 1.0346 225 180 270 444.141 323.39 367.355 13 14.8197 -0.3155 0.4427 -0.8074 -0.1241 -0.1868 "public"
"1436" 75600053 0 1 0 3 0 -0.4342 -0.6913 0.2907 -0.2522 -0.1298 -0.6576 180 180 180 617.472 517.237 518.937 18 14.2222 -0.6483 -0.0879 0.1795 0.9028 -0.4859 "public"
"1437" 75600053 1 2 2 2 0 -1.1597 0.4829 -0.7823 -1.3937 0.7015 1.0346 180 180 180 549.01 476.61 520.889 18 14.2222 -0.6483 -0.0879 0.1795 0.9028 -0.4859 "public"
"1438" 75600053 1 1 0 5 0 -1.8939 -0.8971 0.7703 0.6636 0.7015 1.0346 180 180 90 508.051 466.79 458.087 18 14.2222 -0.6483 -0.0879 0.1795 0.9028 -0.4859 "public"
"1439" 75600053 1 1 2 6 0 1.1422 -1.4169 2.4601 1.0196 0.7015 1.0346 180 180 180 501.718 378.519 443.285 18 14.2222 -0.6483 -0.0879 0.1795 0.9028 -0.4859 "public"
"1444" 75600053 0 1 0 6 0 -1.8939 2.7249 -0.7823 0.4847 0.6259 1.0346 180 180 180 398.253 331.956 385.35 18 14.2222 -0.6483 -0.0879 0.1795 0.9028 -0.4859 "public"
"1445" 75600053 1 2 2 5 0 0.8207 2.7249 -0.7823 0.7297 -0.7659 1.0346 225 225 180 477.718 328.715 363.649 18 14.2222 -0.6483 -0.0879 0.1795 0.9028 -0.4859 "public"
"1446" 75600053 0 2 0 3 0 -1.8939 0.7979 -0.7823 -0.6564 1.314 1.0346 180 180 90 399.026 436.02 411.825 18 14.2222 -0.6483 -0.0879 0.1795 0.9028 -0.4859 "public"
"1447" 75600053 1 1 0 6 0 -0.2006 0.2646 0.2308 1.2706 -0.2023 -1.0691 180 180 135 461.164 369.669 363.656 18 14.2222 -0.6483 -0.0879 0.1795 0.9028 -0.4859 "public"
"1448" 75600053 0 2 0 4 0 -0.687 -0.4794 1.1625 -0.7556 -0.2116 0.3622 180 180 90 417.162 478.054 452.618 18 14.2222 -0.6483 -0.0879 0.1795 0.9028 -0.4859 "public"
"1455" 75600053 1 3 3 6 0 -1.8939 -0.4415 0.7294 0.1607 0.2384 0.6364 180 180 270 558.114 512.619 495.865 18 14.2222 -0.6483 -0.0879 0.1795 0.9028 -0.4859 "public"
"1458" 75600053 0 1 0 5 0 -1.4869 2.7249 -0.7823 -0.1584 0.2384 1.0346 180 180 180 523.846 497.878 591.17 18 14.2222 -0.6483 -0.0879 0.1795 0.9028 -0.4859 "public"
"1459" 75600053 1 2 2 2 0 -1.4869 0.0716 -0.7823 -1.5466 0.4394 0.5029 180 180 180 583.412 538.845 580.522 18 14.2222 -0.6483 -0.0879 0.1795 0.9028 -0.4859 "public"
"1464" 75600053 0 2 2 4 0 -0.687 -0.7587 -0.7823 0.0317 0.2148 1.0346 180 180 180 455.065 405.773 358.773 18 14.2222 -0.6483 -0.0879 0.1795 0.9028 -0.4859 "public"
"1465" 75600053 0 1 0 4 0 -0.687 0.9517 -0.7823 0.3007 1.314 1.0346 180 135 180 421.796 423.534 396.823 18 14.2222 -0.6483 -0.0879 0.1795 0.9028 -0.4859 "public"
"1468" 75600054 0 3 2 1 0 -0.13 0.3332 0.7703 -2.146 0.6259 -1.6735 0 90 0 509.993 476.211 393.349 18 24.1935 -0.6344 0.2633 1.0522 -0.0452 -2.1947 "public"
"1469" 75600054 0 1 0 3 0 1.4083 -1.0856 -0.7823 -0.2307 0.7628 0.2127 0 0 0 439.064 551.663 600.279 18 24.1935 -0.6344 0.2633 1.0522 -0.0452 -2.1947 "public"
"1470" 75600054 0 1 0 3 0 1.8905 -0.7764 0.1462 -0.3325 -2.1621 -0.6576 90 90 90 658.364 534.02 575.777 18 24.1935 -0.6344 0.2633 1.0522 -0.0452 -2.1947 "public"
"1471" 75600054 1 1 0 4 0 -1.2319 0.6818 -0.7823 -0.7193 1.314 1.0346 90 135 135 511.298 483.863 510.62 18 24.1935 -0.6344 0.2633 1.0522 -0.0452 -2.1947 "public"
"1472" 75600054 1 1 0 6 0 -1.4869 0.4893 0.2907 0.862 -0.4377 1.0346 0 90 0 564.962 588.522 584.711 18 24.1935 -0.6344 0.2633 1.0522 -0.0452 -2.1947 "public"
"1473" 75600054 0 1 0 4 0 0.3335 0.0544 -0.7823 0.3622 0.2148 1.0346 0 90 0 556.838 592.598 546.308 18 24.1935 -0.6344 0.2633 1.0522 -0.0452 -2.1947 "public"
"1474" 75600054 0 1 0 5 0 0.052 -0.3184 -0.7823 0.7095 -1.6031 -0.6576 0 0 0 512.163 427.173 410.808 18 24.1935 -0.6344 0.2633 1.0522 -0.0452 -2.1947 "public"
"1476" 75600054 0 1 0 5 0 1.4083 0.3241 -0.7823 0.866 -0.9329 1.0346 180 180 180 619.987 657.093 625.979 18 24.1935 -0.6344 0.2633 1.0522 -0.0452 -2.1947 "public"
"1477" 75600054 1 1 0 5 0 -0.9598 0.9683 -0.7823 -0.2381 -0.5 0.0116 0 90 0 496.992 507.722 519.53 18 24.1935 -0.6344 0.2633 1.0522 -0.0452 -2.1947 "public"
"1478" 75600054 1 1 0 5 0 -0.9823 2.7249 -0.7823 0.5789 -0.3971 1.0346 200 80 0 490.769 500.022 540.639 18 24.1935 -0.6344 0.2633 1.0522 -0.0452 -2.1947 "public"
"1483" 75600054 1 1 0 3 0 1.0671 0.3018 0.2907 -0.3514 1.314 0.3622 0 90 0 584.564 590.047 580.149 18 24.1935 -0.6344 0.2633 1.0522 -0.0452 -2.1947 "public"
"1484" 75600055 1 1 0 6 0 -0.9823 0.6818 0.2907 -0.1011 0.7628 0.005 270 180 180 458.275 382.311 513.207 13 11.9667 1.2478 -0.3163 -0.9148 -0.1144 0.9042 "public"
"1486" 75600055 1 1 0 6 0 0.1097 -1.435 -0.7823 -0.2196 -1.1387 1.0346 270 180 270 322.166 329.541 324.954 13 11.9667 1.2478 -0.3163 -0.9148 -0.1144 0.9042 "public"
"1487" 75600055 1 2 2 4 1 -0.3009 -0.0323 0.7703 -1.0823 -0.3882 1.0346 270 180 180 470 380.08 404.657 13 11.9667 1.2478 -0.3163 -0.9148 -0.1144 0.9042 "public"
"1488" 75600055 0 1 0 3 1 -1.4242 2.7249 -0.7823 -0.66 0.7628 1.0346 180 180 180 368.192 353.645 427.732 13 11.9667 1.2478 -0.3163 -0.9148 -0.1144 0.9042 "public"
"1489" 75600055 1 1 0 6 0 -1.8939 -0.3728 -0.7823 -0.614 -2.7106 -2.4468 0 0 0 530.044 464.902 506.29 13 11.9667 1.2478 -0.3163 -0.9148 -0.1144 0.9042 "public"
"1490" 75600055 0 1 0 2 0 -1.4242 -0.0358 -0.7823 -0.8637 -1.3345 1.0346 135 135 180 520.496 495.372 540.332 13 11.9667 1.2478 -0.3163 -0.9148 -0.1144 0.9042 "public"
"1494" 75600055 0 1 0 3 1 -1.8939 -0.9657 0.2907 -0.7506 0.4522 1.0346 180 180 180 428.245 488.302 512.441 13 11.9667 1.2478 -0.3163 -0.9148 -0.1144 0.9042 "public"
"1503" 75600056 0 2 2 1 1 1.4083 -0.1041 1.1928 -1.9504 -0.4171 0.2127 135 135 90 490.207 377.076 438.355 18 12.0504 -0.6483 0.43 0.4781 -1.2356 0.9042 "public"
"1509" 75600056 1 2 2 5 1 -0.0845 0.7812 -0.7823 -0.4605 1.314 1.0346 225 270 90 398.913 323.172 384.514 18 12.0504 -0.6483 0.43 0.4781 -1.2356 0.9042 "public"
"1518" 75600056 1 3 2 6 1 -0.3288 -0.4328 -0.7823 -0.2492 -0.9422 -1.3964 270 315 225 475.619 269.298 385.561 18 12.0504 -0.6483 0.43 0.4781 -1.2356 0.9042 "public"
"1521" 75600056 0 3 2 0 1 0.8794 -0.4908 1.5436 -3.2044 1.314 1.0346 100 120 40 398.809 279.6 316.573 18 12.0504 -0.6483 0.43 0.4781 -1.2356 0.9042 "public"
"1524" 75600056 1 1 2 5 0 0.7405 1.008 0.2907 0.5798 0.7015 -0.6439 270 225 225 652.065 599.169 602.043 18 12.0504 -0.6483 0.43 0.4781 -1.2356 0.9042 "public"
"1525" 75600056 0 2 2 6 1 1.0109 1.9816 0.2907 -0.5292 1.314 0.2127 315 225 90 424.759 366.56 429.165 18 12.0504 -0.6483 0.43 0.4781 -1.2356 0.9042 "public"
"1528" 75600057 1 1 2 3 0 -0.687 0.6981 -0.7823 -0.3356 -0.3971 1.0346 250 300 150 575.767 559.785 577.637 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1529" 75600057 0 1 2 5 0 1.8905 0.4809 -0.7823 0.584 -0.2023 1.0346 250 250 100 507.209 538.479 547.251 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1530" 75600057 1 2 2 5 0 -1.8939 0.1286 0.8233 0.0127 -0.1512 0.5029 250 300 100 557.648 497.79 506.868 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1531" 75600057 1 1 2 5 0 -0.687 -0.2256 -0.7823 -0.0321 0.7628 -0.6576 250 300 150 624.529 610.056 589.733 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1532" 75600057 0 1 2 5 0 0.4637 0.3921 1.5082 -0.2893 -0.6552 -2.4468 250 300 100 432.643 555.393 498.331 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1535" 75600057 1 1 2 3 0 -1.8939 -1.1696 -0.7823 -1.0238 -0.5973 -2.4468 250 300 100 395.537 281.065 297.516 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1538" 75600057 0 1 2 5 0 0.1097 -0.2641 0.1462 -0.5489 -1.7949 -0.6576 250 300 100 487.626 553.783 458.732 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1539" 75600057 0 1 2 6 0 -0.687 -0.0672 -0.7823 0.5331 0.7628 0.2169 250 300 100 656.697 641.868 649.463 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1540" 75600057 1 1 2 5 0 -0.2006 0.0917 0.7703 0.1863 -0.9422 -0.6576 250 250 150 606.223 536.824 619.289 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1541" 75600057 1 2 2 1 0 -0.3799 -0.4002 1.1928 -1.8392 -0.1719 0.5029 440 440 110 455.244 399.055 433.555 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1542" 75600057 1 3 2 2 1 -0.3799 0.2256 -0.7823 -1.281 0.7015 1.0346 360 420 120 467.921 370.136 475.251 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1543" 75600057 1 1 2 5 0 -1.4869 0.1974 1.1729 0.6329 -0.7366 -1.8598 300 350 100 619.802 546.93 540.648 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1545" 75600057 1 1 2 5 0 -0.0845 -0.4276 -0.7823 -0.1541 0.7628 -0.6576 300 240 120 567.456 472.65 469.022 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1547" 75600057 1 2 2 0 1 1.1911 -0.2733 0.2907 -2.9663 0.1597 1.0346 225 225 90 446.437 491.607 481.494 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1549" 75600057 1 1 2 6 1 1.8905 3.22 -0.7823 -0.4356 1.314 -2.0819 300 300 100 469.552 319.55 365.991 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1550" 75600057 0 1 2 4 1 0.4637 -0.357 1.1928 -0.1362 0.2148 -0.6576 525 630 210 508.573 466.604 466.753 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1551" 75600057 1 1 2 6 0 -1.8939 0.8964 1.1928 0.0863 0.4522 1.0346 250 300 100 439.501 377.459 397.17 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1553" 75600057 1 2 2 5 0 -0.3799 0.37 -0.7823 -0.698 0.481 -1.3914 225 270 90 510.145 527.942 542.836 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1556" 75600057 0 1 2 4 0 0.4637 0.3939 0.2907 -0.3734 -1.2066 1.0346 250 300 100 533.738 502.242 548.789 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1557" 75600057 0 3 2 5 1 -0.7592 1.9816 0.2308 -0.395 -0.3584 1.0346 300 300 100 440.828 404.94 374.196 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1558" 75600057 1 1 2 5 0 -0.687 0.0475 -0.7823 -0.6132 0.3995 -0.6576 250 250 100 654.031 602.691 657.991 23 14.746 -1.4212 -0.3163 -0.4097 -0.5582 -1.5648 "public"
"1562" 75600058 0 3 2 5 1 1.1911 -0.5665 -0.7823 -0.4874 0.385 -0.6576 270 225 180 371.255 411.773 438.487 13 12.8205 -0.949 0.436 0.3442 0.9355 -0.4859 "public"
"1563" 75600058 0 1 2 6 0 -0.687 -0.919 0.8233 0.3371 -0.5488 1.0346 180 225 180 390.344 410.057 466.348 13 12.8205 -0.949 0.436 0.3442 0.9355 -0.4859 "public"
"1566" 75600058 0 3 2 2 0 -1.8939 0.9423 -0.7823 -1.4691 -0.9734 0.5029 180 135 180 534.494 553.862 533.568 13 12.8205 -0.949 0.436 0.3442 0.9355 -0.4859 "public"
"1567" 75600058 1 3 2 5 0 -0.687 -1.0523 -0.7823 -0.5599 1.314 0.3622 225 225 180 406.902 304.008 375.305 13 12.8205 -0.949 0.436 0.3442 0.9355 -0.4859 "public"
"1568" 75600058 1 1 0 5 0 -1.4869 1.4326 -0.7823 -0.0903 0.039 0.3622 225 180 90 668.885 614.544 640.038 13 12.8205 -0.949 0.436 0.3442 0.9355 -0.4859 "public"
"1570" 75600058 1 2 3 4 0 -0.13 0.3581 -0.7823 -1.0717 -1.8485 1.0346 270 135 90 636.361 564.701 534.009 13 12.8205 -0.949 0.436 0.3442 0.9355 -0.4859 "public"
"1571" 75600058 1 2 2 6 0 -0.2006 -1.1482 1.1928 0.6089 -0.1605 0.3586 180 180 90 602.917 582.668 639.511 13 12.8205 -0.949 0.436 0.3442 0.9355 -0.4859 "public"
"1573" 75600058 0 1 0 5 0 0.1097 -0.6913 0.2907 0.9761 -0.3584 0.2127 180 180 180 612.709 551.398 525.618 13 12.8205 -0.949 0.436 0.3442 0.9355 -0.4859 "public"
