"school_id" "gender" "immigration" "language" "hisced" "grade_rep" "fear_failure" "belonging" "bullied" "ESCS_status" "teacher_support" "emo_sup" "learn_time_math" "learn_time_read" "learn_time_scie" "math" "read" "scie" "class_size" "short_edu_mat" "short_edu_staff" "stu_behav" "teach_behav" "private"
"4968" 4000219 1 1 0 4 0 -0.9823 2.7249 -0.7823 -0.3374 -0.9734 1.0346 100 200 400 579.162 544.211 584.907 28 0.1 -0.0467 0.2283 1.3735 "missing"
"4970" 4000219 1 1 0 5 0 -1.8939 2.7249 -0.7823 -0.3532 -2.0248 0.2127 150 150 1000 576.397 484.965 529.712 28 0.1 -0.0467 0.2283 1.3735 "missing"
"4971" 4000219 1 1 0 5 0 -1.059 -0.0358 1.5082 -0.3593 -1.2781 1.0346 150 150 450 526.548 502.799 559.982 28 0.1 -0.0467 0.2283 1.3735 "missing"
"4976" 4000222 0 1 0 6 0 -0.9823 0.9517 0.2907 -0.0398 0.2148 -0.6576 100 100 1500 461.838 360.402 402.199 23 -0.0815 -0.3808 -2.0719 -1.2356 "missing"
"4977" 4000222 0 1 0 5 0 -1.4869 0.6818 -0.7823 -0.1102 -0.2023 -0.6576 100 100 200 417.08 416.21 475.648 23 -0.0815 -0.3808 -2.0719 -1.2356 "missing"
"4980" 4000222 0 1 0 5 0 -0.687 -3.2367 -0.7823 -0.159 -2.1007 0.6402 240 240 240 359.708 360.204 364.603 23 -0.0815 -0.3808 -2.0719 -1.2356 "missing"
"4981" 4000222 1 1 0 5 0 -0.687 1.3972 -0.7823 -0.1309 1.314 1.0346 100 100 1000 449.898 363.125 344.183 23 -0.0815 -0.3808 -2.0719 -1.2356 "missing"
"4985" 4000222 1 1 0 5 1 -0.6133 -0.9911 1.203 0.5666 -0.3971 -0.6439 100 100 150 538.809 505.483 487.889 23 -0.0815 -0.3808 -2.0719 -1.2356 "missing"
"4986" 4000222 1 1 0 5 0 -1.4869 2.7249 -0.7823 -0.0998 1.314 1.0346 100 100 1500 582.376 543.185 593.71 23 -0.0815 -0.3808 -2.0719 -1.2356 "missing"
"4988" 4000222 1 1 0 5 0 -0.4342 -0.4415 1.5082 0.5676 -0.2023 -1.1847 100 100 150 389.061 319.928 312.146 23 -0.0815 -0.3808 -2.0719 -1.2356 "missing"
"4989" 4000222 0 1 0 5 0 -0.687 0.9423 -0.7823 -0.168 -1.555 1.0346 100 100 100 403.325 364.616 325.29 23 -0.0815 -0.3808 -2.0719 -1.2356 "missing"
"4993" 4000222 0 1 0 3 0 0.4637 -0.5635 0.7703 -0.6331 0.7015 -0.6576 100 100 300 524.53 577.695 480.074 23 -0.0815 -0.3808 -2.0719 -1.2356 "missing"
"4997" 4000222 0 1 0 5 0 -1.8939 0.6818 -0.7823 -0.558 -0.0037 1.0346 100 50 200 421.002 474.977 478.887 23 -0.0815 -0.3808 -2.0719 -1.2356 "missing"
"4999" 4000222 1 1 0 3 0 -0.4342 -1.0737 -0.7823 -0.8998 -0.4883 1.0346 220 220 110 424.229 434.775 407.992 23 -0.0815 -0.3808 -2.0719 -1.2356 "missing"
"5000" 4000222 1 1 0 5 0 -1.8939 -0.521 -0.7823 0.4727 -2.7106 1.0346 100 100 50 502.882 423.197 445.694 23 -0.0815 -0.3808 -2.0719 -1.2356 "missing"
"5001" 4000222 1 1 0 6 1 -1.8939 -0.2265 -0.7823 1.5409 1.314 1.0346 100 100 100 474.168 448.831 489.214 23 -0.0815 -0.3808 -2.0719 -1.2356 "missing"
"5002" 4000222 1 1 0 5 0 -0.687 1.4326 -0.7823 -0.5852 1.314 -0.6576 100 100 150 464.44 468.072 461.551 23 -0.0815 -0.3808 -2.0719 -1.2356 "missing"
"5003" 4000222 1 1 0 1 0 -0.687 -0.9879 1.7405 -2.327 -0.9734 -1.1847 100 100 100 465.643 496.564 471.63 23 -0.0815 -0.3808 -2.0719 -1.2356 "missing"
"5004" 4000223 0 1 0 3 0 -0.729 -2.0711 0.2907 -0.0619 -1.3245 -1.7671 110 165 110 551.162 577.815 601.367 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5005" 4000223 0 1 0 5 0 1.8905 2.7249 -0.7823 0.1051 -1.415 -1.2947 150 150 100 508.135 468.904 442.193 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5006" 4000223 0 1 0 6 0 -0.687 2.7249 -0.7823 1.0681 -0.7366 1.0346 100 150 200 602.921 575.355 572.239 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5007" 4000223 0 1 0 6 0 -5e-04 0.4846 -0.7823 1.3963 -0.5488 1.0346 100 150 150 526.106 637.148 570.862 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5008" 4000223 1 1 0 6 0 -1.8939 1.4685 -0.7823 1.2297 0.2384 1.0346 100 150 100 542.972 542.381 538.604 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5009" 4000223 0 3 0 4 0 -0.3498 0.1695 0.2907 0.1923 0.039 0.6402 100 150 200 500.243 497.268 617.618 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5010" 4000223 0 1 0 5 0 0.1097 1.4326 -0.7823 -0.1198 0.2148 0.6364 100 150 200 558.553 544.196 526.555 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5011" 4000223 0 1 0 5 0 1.4083 0.0348 -0.7823 0.1795 0.1694 1.0346 100 150 100 563.127 539.25 553.268 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5012" 4000223 0 1 0 4 0 0.4637 0.9303 -0.7823 0.0925 0.7628 0.6364 100 150 100 506.481 461.93 432.372 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5013" 4000223 0 1 0 4 0 -1.8939 0.6818 -0.7823 -0.3232 -1.5447 0.6402 100 150 250 516.665 492.674 499.181 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5014" 4000223 0 1 0 5 0 -0.0288 -0.0613 -0.7823 0.0082 -1.1408 -1.0657 100 150 150 508.263 521.568 478.61 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5015" 4000223 1 1 0 3 0 -0.4342 0.6738 -0.7823 -0.5751 -2.7106 -0.6576 150 150 100 507.944 445.783 411.198 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5016" 4000223 0 1 0 3 0 -0.2006 -1.3242 0.2907 -0.8736 -0.2023 1.0346 100 150 100 581.529 566.707 577.373 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5017" 4000223 0 1 0 3 0 -1.8939 2.7249 1.1211 -0.1175 0.7015 1.0346 100 100 100 649.921 596.897 607.801 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5018" 4000223 0 1 0 3 0 1.1422 0.3241 0.2907 -0.9059 -2.1007 -2.0819 100 150 200 469.452 541.049 520.755 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5019" 4000223 0 1 0 3 0 -0.5311 -0.0692 -0.7823 0.0549 -1.7418 0.6364 100 150 100 510.348 434.782 394.579 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5020" 4000223 0 1 0 5 0 0.4637 0.1956 -0.7823 1.162 -1.1481 -0.6576 100 200 100 570.53 517.089 514.331 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5021" 4000223 0 1 0 5 0 0.4637 -0.9879 1.5346 0.0122 -2.1007 -0.6576 100 150 100 551.458 526.764 543.702 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5022" 4000223 0 1 0 3 0 -0.7592 0.6344 0.2907 -0.0471 -1.8782 -0.9167 100 150 250 455.46 456.958 439.872 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5023" 4000223 0 1 0 5 0 -0.687 0.5082 -0.7823 0.1652 -0.2023 1.0346 100 150 100 595.523 493.939 475.307 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5024" 4000223 0 1 0 3 0 0.8207 -1.5426 0.2907 -0.0207 -0.9948 -0.9122 100 150 100 559.849 608.265 512.045 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5025" 4000223 1 2 3 3 0 -1.8939 2.7249 0.2308 -1.346 0.4522 -0.6576 150 150 100 534.62 511.238 544.836 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5026" 4000223 0 1 0 5 0 0.855 0.3622 -0.7823 -0.1156 0.7628 1.0346 100 150 250 618.863 644.174 600.265 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5027" 4000223 0 1 0 6 0 1.3423 -0.0553 -0.7823 1.1922 -0.6262 1.0346 100 150 100 582.613 597.279 565.823 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5028" 4000223 0 1 0 5 0 -0.4342 0.4846 -0.7823 1.3576 1.314 -0.9167 100 100 100 579.535 579.43 621.319 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5030" 4000223 1 1 0 6 0 -0.687 0.4581 0.2907 0.9935 -0.9422 1.0346 100 150 200 494.038 477.171 502.124 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5031" 4000223 0 1 0 6 0 -1.4869 0.9423 -0.7823 0.9183 0.4522 1.0346 100 150 150 566.724 520.746 516.816 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5032" 4000223 0 1 0 6 0 -0.9823 0.9587 0.8615 0.7225 -1.3245 1.0346 100 150 200 613.521 627.398 537.483 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5033" 4000223 0 1 0 4 0 -1.2319 0.3018 -0.7823 -0.6373 0.7628 1.0346 100 150 100 562.237 629.803 541.206 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5034" 4000223 1 1 0 5 0 -0.687 2.7249 -0.7823 0.183 0.3485 0.5029 100 150 100 476.291 494.289 497.766 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5035" 4000223 1 1 0 6 1 1.1911 -1.0897 -0.7823 1.6583 -2.1621 1.0346 100 150 200 470.782 429.455 477.313 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5036" 4000223 0 1 0 3 0 -1.4869 1.4326 -0.7823 -0.2533 0.4522 1.0346 100 150 100 598.304 610.056 621.795 28 1.0283 0.0411 1.0522 1.1913 "missing"
"5038" 4000224 1 1 0 3 1 0.4637 0.6818 0.2308 -1.1444 1.314 0.6364 200 200 50 355.704 365.663 379.263 18 1.4783 -0.3808 -0.0956 0.9355 "missing"
"5040" 4000224 0 1 0 2 1 1.8905 -1.2513 0.7703 -1.1069 0.1718 1.0346 240 240 240 319.899 363.992 317.566 18 1.4783 -0.3808 -0.0956 0.9355 "missing"
"5042" 4000224 0 1 0 6 1 1.8905 0.6344 -0.7823 0.7299 0.7628 1.0346 200 200 200 439.74 397.729 367.762 18 1.4783 -0.3808 -0.0956 0.9355 "missing"
"5043" 4000225 1 1 0 3 0 -0.687 0.4829 0.2907 -0.8905 -0.3971 0.3622 100 150 150 675.482 623.836 663.131 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5046" 4000225 1 1 0 3 0 -0.1748 1.4326 -0.7823 -0.641 0.7015 1.0346 200 100 100 568.228 535.057 629.762 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5047" 4000225 1 1 0 3 0 0.4637 0.0544 -0.7823 0.1677 -0.2023 1.0346 150 150 150 558.531 452.424 542.425 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5048" 4000225 1 1 0 6 0 -0.687 -0.2649 -0.7823 0.9785 1.314 1.0346 200 100 100 642.501 626.681 602.168 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5050" 4000225 1 1 0 4 0 -1.1597 1.4903 0.2907 -0.6675 -2.7106 -1.8624 150 150 150 490.954 449.442 505.162 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5052" 4000225 1 1 0 3 0 -0.4342 -0.338 1.1928 -0.8377 0.7628 1.0346 150 150 250 600.029 627.842 587.37 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5053" 4000225 1 1 0 6 0 -1.0109 2.7249 0.2907 1.4488 -1.8358 0.6402 200 100 100 572.115 577.103 614.538 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5054" 4000225 1 1 0 4 0 -0.687 0.3018 0.2907 0.2268 0.7015 1.0346 200 100 150 600.714 545.412 572.601 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5055" 4000225 1 1 0 0 0 -1.1597 -1.3939 -0.7823 -2.6707 -1.22 0.2169 150 150 200 492.682 394.811 487.045 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5056" 4000225 1 1 0 5 0 -0.4342 1.4326 0.2907 0.5782 -0.5575 1.0346 200 100 200 625.541 646.162 636.859 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5057" 4000225 1 1 0 4 0 1.0671 -0.7131 1.8279 0.4099 -0.1605 0.5029 200 100 100 558.472 500.694 611.951 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5058" 4000225 1 1 0 5 0 1.1422 0.3018 -0.7823 0.562 -1.555 -1.7696 480 240 360 617.886 535.377 569.58 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5062" 4000225 0 1 0 4 0 1.1911 -0.9165 0.2907 -0.2968 -1.8358 -1.4902 220 110 165 519.899 529.569 533.815 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5063" 4000225 1 1 0 5 0 0.052 2.7249 -0.7823 0.2578 -2.7106 1.0346 200 100 100 637.889 591.158 587.988 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5064" 4000225 1 1 0 4 0 -0.687 0.6818 -0.7823 -0.1465 -0.2023 -0.6576 250 200 150 540.792 460.562 540.578 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5066" 4000225 1 1 0 4 0 -1.2319 0.9517 0.2907 -0.2004 -0.2962 1.0346 200 100 1050 600.361 539.873 526.328 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5068" 4000225 1 1 0 4 0 -1.8939 2.7249 -0.7823 -0.3912 -1.1481 1.0346 200 100 100 583.022 529.142 575.818 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5069" 4000225 1 1 0 5 0 -0.687 1.4685 -0.7823 0.1471 -0.2023 1.0346 200 100 100 579.727 539.895 624.67 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5070" 4000225 1 1 0 4 0 -0.687 -0.5582 1.5082 -0.5383 -1.1481 -1.5824 200 150 250 655.726 521.648 550.966 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5071" 4000225 1 1 0 5 0 -0.4342 0.6818 -0.7823 -0.3388 -0.7366 0.6364 150 150 150 554.646 538.817 641.675 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5072" 4000225 1 1 0 5 0 -0.9823 -0.6334 0.2907 -0.8228 -0.6262 -0.6576 150 150 150 521.374 468.086 497.75 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5073" 4000225 1 1 0 4 0 0.052 -1.282 -0.7823 -0.6108 -1.7803 1.0346 150 150 250 531.133 497.253 592.759 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5076" 4000225 0 1 2 6 0 -0.687 0.6818 0.2907 0.9615 -0.1605 1.0346 200 100 250 600.473 544.249 595.078 28 -1.4212 -1.0661 0.2913 0.8952 "missing"
"5078" 4000226 0 1 0 3 1 -1.8939 -0.0845 -0.7823 -0.5403 -1.1481 -0.6576 200 200 100 297.084 328.776 356.827 18 -0.4526 -0.0433 0.2842 0.9355 "missing"
"5080" 4000226 1 2 2 0 1 -1.4242 0.4666 -0.7823 -2.6071 -0.0348 0.5029 220 220 110 290.882 227.459 242.949 18 -0.4526 -0.0433 0.2842 0.9355 "missing"
"5081" 4000227 1 1 0 4 0 1.1911 -0.4217 0.2907 0.2354 -0.5197 1.0346 200 100 300 652.583 576.968 622.133 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5082" 4000227 1 1 0 4 0 -0.9295 1.4326 0.2907 0.0435 -0.3584 1.0346 150 100 100 683.919 619.9 692.804 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5083" 4000227 1 1 0 4 0 0.4637 0.6738 0.2907 0.0615 0.2148 0.2127 150 100 550 708.88 643.665 664.616 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5084" 4000227 1 2 3 4 0 -1.4869 -2.0711 1.7669 0.5268 1.314 1.0346 200 100 150 432.08 488.084 498.384 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5086" 4000227 1 2 3 3 0 -1.8939 2.7249 -0.7823 -0.6596 -0.3971 1.0346 150 100 500 460.721 436.18 486.384 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5089" 4000227 1 1 0 4 0 1.0671 -0.1939 1.1928 -0.1716 -0.4795 1.0346 180 120 240 654.06 591.83 569.652 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5090" 4000227 1 1 0 6 0 -1.4869 0.6818 -0.7823 0.7771 -1.4048 0.6402 150 150 150 641.96 589.602 626.616 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5092" 4000227 1 1 0 4 0 -1.2792 2.7249 -0.7823 0.0291 -0.9641 0.2169 150 100 250 623.884 564.865 604.785 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5093" 4000227 1 1 0 6 0 1.4083 2.7249 0.7703 0.911 0.4522 -0.67 200 100 150 561.888 522.415 543.25 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5095" 4000227 1 2 0 2 0 -1.109 -0.3824 -0.7823 -0.7705 0.1718 -1.292 200 100 150 569.43 584.521 606.287 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5096" 4000227 1 1 0 6 0 -1.2319 2.7249 -0.7823 0.7928 -0.7475 1.0346 200 100 150 550.198 508.16 457.83 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5097" 4000227 1 1 0 6 0 -0.4342 0.472 -0.7823 0.6034 -1.5925 -0.6576 200 100 250 612.58 567.044 570.029 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5098" 4000227 1 1 0 6 0 -1.8939 0.6818 -0.7823 0.8361 -0.1206 1.0346 150 100 1250 608.77 511.122 581.363 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5099" 4000227 1 1 0 4 0 -1.1858 -2.0836 -0.7823 0.1911 -0.2023 1.0346 150 100 100 654.059 553.749 592.117 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5100" 4000227 1 1 0 4 0 0.4637 -0.3184 -0.7823 -0.2925 -1.3684 -0.6576 150 100 250 603.354 605.438 603.023 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5103" 4000227 1 1 0 3 0 0.4637 -0.3184 -0.7823 0.0575 -0.1605 -0.6576 150 100 200 575.558 507.817 522.084 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5104" 4000227 0 1 0 6 0 0.052 0.3018 -0.7823 1.0158 1.314 1.0346 200 100 250 587.31 612.041 588.473 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5105" 4000227 1 1 0 4 0 -0.687 0.6738 -0.7823 -0.4058 -1.1481 0.6402 150 100 100 690.285 674.346 657.21 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5106" 4000227 1 1 0 6 0 -1.4869 1.4326 0.2907 0.5732 -0.7857 1.0346 150 100 500 611.905 633.871 655.201 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5107" 4000227 1 1 0 6 0 -1.059 0.7716 -0.7823 1.119 -0.5088 0.3622 200 150 250 596.633 570.41 626.12 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5108" 4000227 1 1 0 4 0 1.8905 2.7249 1.2327 0.2066 0.2048 -0.9122 200 100 250 613.954 543.831 575.286 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5109" 4000227 0 1 0 5 0 -0.2006 2.7249 0.2907 0.7942 -0.7366 1.0346 150 100 250 604.368 514.278 546.501 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5110" 4000227 1 1 0 5 0 0.8207 0.6738 -0.7823 -1e-04 1.314 1.0346 150 100 750 609.906 625.233 712.462 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5112" 4000227 1 1 0 4 0 -1.8939 0.1634 1.7926 0.2478 -0.3971 1.0346 200 150 150 547.151 503.838 578.257 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5113" 4000227 1 1 0 6 0 -0.9823 0.9683 -0.7823 1.4477 0.4522 1.0346 200 100 150 666.04 660.641 673.68 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5114" 4000227 1 1 0 3 0 0.8794 0.9517 -0.7823 -0.6221 1.314 -0.6439 150 100 100 660.251 569.077 601.012 23 -0.0703 -0.7613 1.6868 1.8947 "missing"
"5115" 4000228 1 2 3 3 0 -0.687 -0.3184 -0.7823 0.1635 -0.5575 -0.6576 0 250 0 414.861 407.492 430.47 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5117" 4000228 0 1 0 5 0 -0.687 0.9517 -0.7823 -0.4953 -0.3882 1.0346 250 150 100 426.586 440.245 424.932 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5118" 4000228 1 3 0 4 0 -1.4869 0.2195 1.1625 -0.595 -2.0248 -0.6576 0 150 100 495.37 376.024 420.762 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5120" 4000228 1 1 3 5 1 -0.687 -0.1562 -0.7823 0.1935 -0.3971 0.6364 0 200 100 415.502 416.903 393.67 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5121" 4000228 1 2 3 5 0 -0.687 -0.0553 0.1462 -0.5618 -0.3673 0.5029 135 135 90 446.984 427.758 367.692 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5122" 4000228 1 2 2 6 0 -1.8939 2.7249 -0.7823 1.0938 -1.6031 1.0346 200 150 100 501.157 489.541 443.871 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5123" 4000228 1 1 0 5 0 -0.3799 0.2342 2.0327 0.0629 0.7015 -1.1847 150 150 50 391.996 372.497 468.276 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5125" 4000228 1 1 0 6 0 -0.1748 0.4951 -0.7823 0.4715 -1.8485 -1.5824 300 150 100 509.293 420.513 472.021 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5126" 4000228 0 2 2 4 0 1.4083 -0.1808 0.6725 -1.1343 -0.2023 -0.6576 180 300 120 375.393 416.549 391.086 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5127" 4000228 1 2 3 3 0 -1.8939 0.3241 1.5082 -1.4413 -0.4377 -0.6576 250 150 100 416.793 339.237 345.122 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5128" 4000228 0 2 3 2 0 -0.4342 0.6678 0.2907 -1.5635 -0.5575 0.6402 0 250 0 411.069 322.045 363.712 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5129" 4000228 1 2 2 2 0 -0.9823 0.0348 0.2907 -1.3991 1.314 0.6364 0 300 150 409.323 442.89 387.456 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5130" 4000228 1 1 0 4 1 -1.1597 0.9782 -0.7823 -0.3813 0.4522 0.6364 0 300 100 429.855 433.82 478.056 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5131" 4000228 1 1 0 3 0 -1.8939 1.4903 -0.7823 -0.2238 -0.8791 1.0346 0 150 100 537.129 437.62 474.335 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5132" 4000228 1 1 0 6 0 -1.109 0.0348 -0.7823 0.5626 -2.7106 -0.6576 100 100 100 530.69 394.086 430.009 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5133" 4000228 0 1 0 6 0 -0.687 0.6738 -0.7823 0.1954 -1.381 1.0346 200 150 100 424.942 433.236 414.071 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5134" 4000228 1 2 0 4 1 -1.8939 0.3241 -0.7823 -0.7838 -0.5575 -0.6576 0 300 0 392.776 368.049 316.473 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5135" 4000228 1 2 2 6 0 0.8794 -0.3692 -0.7823 1.125 -2.7106 1.0346 220 220 165 388.433 354.348 341.297 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5136" 4000228 1 2 0 5 1 -0.687 -1.1206 0.1462 0.1315 -0.9422 -0.6576 100 150 0 410.507 373.957 415.948 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5141" 4000228 1 1 0 4 1 -1.4869 0.9683 -0.7823 -0.6421 -0.2023 1.0346 200 250 0 376.009 366.296 391.979 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5143" 4000228 1 1 0 4 1 -1.4242 1.1471 0.2907 -0.5621 -0.5088 1.0346 0 150 0 467.188 490.3 501.529 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5144" 4000228 1 1 0 6 0 0.4637 0.0544 -0.7823 1.0907 -1.1481 0.6364 0 250 200 398.921 330.883 367.435 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5145" 4000228 0 2 2 4 0 0.8207 -1.144 1.4454 -1.1789 0.7015 1.0346 0 250 0 381.752 342.747 344.164 28 -1.4212 0.4214 2.1822 -0.1662 "missing"
"5146" 4000229 0 1 0 4 1 1.8905 -3.2367 2.0604 0.1384 -1.6637 1.0346 200 200 400 323.672 428.968 388.963 23 -1.4212 -0.6465 -2.0719 -0.7833 "missing"
"5147" 4000230 1 1 0 5 0 -0.3799 -3.2367 -0.7823 1.0157 1.314 1.0346 200 200 100 489.966 452.258 523.275 13 1.2478 -0.3808 0.4282 -0.0322 "missing"
"5150" 4000230 0 1 0 6 0 -0.9295 1.4903 -0.7823 0.9116 -0.3172 1.0346 150 150 50 581.033 626.386 633.456 13 1.2478 -0.3808 0.4282 -0.0322 "missing"
"5151" 4000230 0 1 0 6 0 1.8905 2.7249 0.2907 0.0527 0.7015 -1.1869 250 150 150 616.559 637.202 656.486 13 1.2478 -0.3808 0.4282 -0.0322 "missing"
"5152" 4000230 1 1 0 6 0 -1.2792 0.2143 0.2907 0.8989 -0.9422 0.6364 150 100 100 596.376 532.308 585.114 13 1.2478 -0.3808 0.4282 -0.0322 "missing"
"5155" 4000230 0 1 0 6 1 1.1911 0.2195 0.2907 0.6816 0.2485 -0.6576 110 110 110 477.432 573.116 620.931 13 1.2478 -0.3808 0.4282 -0.0322 "missing"
"5158" 4000230 0 1 0 4 0 1.0671 -0.1939 0.2907 -0.2788 0.4394 -1.7671 150 100 250 524.765 608.045 593.452 13 1.2478 -0.3808 0.4282 -0.0322 "missing"
"5194" 4000232 0 2 2 4 0 0.5949 0.3018 0.2907 -1.0805 -0.1206 1.0346 100 100 100 381.658 397.419 378.972 23 -1.4212 -1.8617 -1.7803 -2.0409 "missing"
"5195" 4000232 0 1 0 4 0 -1.8939 -2.0711 -0.7823 -0.6288 0.7628 -1.58 100 100 50 455.712 382.819 503.015 23 -1.4212 -1.8617 -1.7803 -2.0409 "missing"
"5197" 4000232 0 1 0 3 1 -1.2792 2.7249 1.1625 -0.7806 -0.3971 -0.6576 100 100 50 395.061 394.616 482.582 23 -1.4212 -1.8617 -1.7803 -2.0409 "missing"
"5200" 4000232 0 1 0 3 0 -1.8939 0.6738 -0.7823 -0.9667 -1.5447 -1.0657 90 180 360 531.571 513.443 581.881 23 -1.4212 -1.8617 -1.7803 -2.0409 "missing"
"5201" 4000232 0 1 0 4 0 -0.7592 0.9303 -0.7823 0.0391 0.7015 1.0346 120 120 240 452.208 474.832 402.412 23 -1.4212 -1.8617 -1.7803 -2.0409 "missing"
"5202" 4000232 0 1 0 5 0 1.8905 -1.0013 0.2907 -0.5837 1.314 -1.3964 180 180 90 449.415 425.405 394.968 23 -1.4212 -1.8617 -1.7803 -2.0409 "missing"
